term_str|n|n_chars|p|i|max_pos|max_pos_group|stop|porter_stem|song_dfidf|album_dfidf
mary|10|4|5.19191929680645e-05|14.23337251617719|NNP|NN|0|mari|49.62284237296636|23.344625581471448
masculine|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|masculin|9.896332403909941|6.475733430966398
mask|4|4|2.0767677187225803e-05|15.55530061106455|NN|NN|0|mask|17.792664807819882|10.951466861932795
masochism|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|masoch|9.896332403909941|6.475733430966398
masons|2|6|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|mason|9.896332403909941|6.475733430966398
masquerading|1|12|5.191919296806451e-06|17.555300611064553|VBG|VB|0|masquerad|9.896332403909941|6.475733430966398
mass|31|4|0.00016094949820099995|12.601104300677676|NNP|NN|0|mass|24.934109709566357|14.672312790735724
massive|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|massiv|9.896332403909941|6.475733430966398
mast|1|4|5.191919296806451e-06|17.555300611064553|NN|NN|0|mast|9.896332403909941|6.475733430966398
master|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|master|17.792664807819882|10.951466861932795
masterpiece|7|11|3.6343435077645156e-05|14.747945689006947|NN|NN|0|masterpiec|17.792664807819882|10.951466861932795
mastery|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|masteri|9.896332403909941|6.475733430966398
masturbate|1|10|5.191919296806451e-06|17.555300611064553|NN|NN|0|masturb|9.896332403909941|6.475733430966398
masturbation|2|12|1.0383838593612901e-05|16.555300611064553|NN|NN|0|masturb|17.792664807819882|10.951466861932795
match|3|5|1.557575789041935e-05|15.970338110343395|VB|VB|0|match|24.934109709566357|14.672312790735724
matches|1|7|5.191919296806451e-06|17.555300611064553|NNS|NN|0|match|9.896332403909941|6.475733430966398
material|3|8|1.557575789041935e-05|15.970338110343395|NN|NN|0|materi|9.896332403909941|6.475733430966398
maths|1|5|5.191919296806451e-06|17.555300611064553|NNS|NN|0|math|9.896332403909941|6.475733430966398
matter|35|6|0.00018171717538822577|12.426017594119584|NN|NN|0|matter|103.07533324441734|36.07881826672897
mattered|4|8|2.0767677187225803e-05|15.55530061106455|VBN|VB|0|matter|9.896332403909941|6.475733430966398
matters|6|7|3.11515157808387e-05|14.970338110343395|NNS|NN|0|matter|24.934109709566357|10.951466861932795
matthew|1|7|5.191919296806451e-06|17.555300611064553|NNP|NN|0|matthew|9.896332403909941|6.475733430966398
mattress|3|8|1.557575789041935e-05|15.970338110343395|NN|NN|0|mattress|17.792664807819882|10.951466861932795
maudlin|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|maudlin|9.896332403909941|6.475733430966398
maximilian|2|10|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|maximilian|9.896332403909941|6.475733430966398
may|21|3|0.00010903030523293546|13.162983188285791|MD|MD|0|may|85.24568474593272|36.07881826672897
maybe|148|5|0.0007684040559273546|10.345847245435602|RB|RB|0|mayb|261.35874835209233|45.845438480280876
mayflies|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|mayfli|9.896332403909941|6.475733430966398
mayors|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|mayor|9.896332403909941|6.475733430966398
maze|2|4|1.0383838593612901e-05|16.555300611064553|JJS|JJ|0|maze|17.792664807819882|10.951466861932795
mccarren|1|8|5.191919296806451e-06|17.555300611064553|NNP|NN|0|mccarren|9.896332403909941|6.475733430966398
me|2937|2|0.015248666974720545|6.0351730607397|PRP|PR|1|me|405.11589016685065|0.0
me|2937|2|0.015248666974720545|6.0351730607397|PRP|PR|1|me|405.11589016685065|0.0
meadow|5|6|2.595959648403225e-05|15.23337251617719|NN|NN|0|meadow|31.58532961563977|14.672312790735724
meadows|1|7|5.191919296806451e-06|17.555300611064553|NNS|NN|0|meadow|9.896332403909941|6.475733430966398
meals|1|5|5.191919296806451e-06|17.555300611064553|NNS|NN|0|meal|9.896332403909941|6.475733430966398
mean|111|4|0.000576303041945516|10.760884744714446|VBP|VB|0|mean|204.0619469549183|46.85236241748557
meaner|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|meaner|9.896332403909941|6.475733430966398
meaning|13|7|6.749495085848386e-05|13.854860892923458|NN|NN|0|mean|60.53766662220867|29.75227586571677
meaningless|2|11|1.0383838593612901e-05|16.555300611064553|NN|NN|0|meaningless|17.792664807819882|10.951466861932795
means|23|5|0.00011941414382654836|13.031738655007539|VBZ|VB|0|mean|75.73643883826543|31.538053360790354
meant|46|5|0.00023882828765309672|12.031738655007539|VBN|VB|0|meant|127.47287767653086|42.32831243293344
meantime|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|meantim|9.896332403909941|6.475733430966398
meanwhile|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|meanwhil|9.896332403909941|6.475733430966398
measure|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|measur|9.896332403909941|6.475733430966398
measurement|2|11|1.0383838593612901e-05|16.555300611064553|NN|NN|0|measur|9.896332403909941|6.475733430966398
measures|2|8|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|measur|17.792664807819882|10.951466861932795
meat|2|4|1.0383838593612901e-05|16.555300611064553|NN|NN|0|meat|17.792664807819882|10.951466861932795
meats|1|5|5.191919296806451e-06|17.555300611064553|NNS|NN|0|meat|9.896332403909941|6.475733430966398
mechanical|2|10|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|mechan|9.896332403909941|6.475733430966398
medal|1|5|5.191919296806451e-06|17.555300611064553|NN|NN|0|medal|9.896332403909941|6.475733430966398
medicine|7|8|3.6343435077645156e-05|14.747945689006947|NN|NN|0|medicin|37.8720215451129|20.76902668039518
mediumsized|2|11|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|mediums|9.896332403909941|6.475733430966398
meet|49|4|0.0002544040455435161|11.940590766949343|VB|VB|0|meet|138.8190123471548|44.358639871240214
meeting|7|7|3.6343435077645156e-05|14.747945689006947|NN|NN|0|meet|24.934109709566357|14.672312790735724
meets|4|5|2.0767677187225803e-05|15.55530061106455|VBZ|VB|0|meet|24.934109709566357|14.672312790735724
megaphone|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|megaphon|9.896332403909941|6.475733430966398
mellow|2|6|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|mellow|17.792664807819882|10.951466861932795
melody|4|6|2.0767677187225803e-05|15.55530061106455|NN|NN|0|melodi|31.58532961563977|17.90293372386559
melt|14|4|7.268687015529031e-05|13.747945689006947|VB|VB|0|melt|60.53766662220867|29.75227586571677
melted|1|6|5.191919296806451e-06|17.555300611064553|VBN|VB|0|melt|9.896332403909941|6.475733430966398
melting|8|7|4.1535354374451605e-05|14.55530061106455|VBG|VB|0|melt|37.8720215451129|20.76902668039518
member|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|member|17.792664807819882|10.951466861932795
members|1|7|5.191919296806451e-06|17.555300611064553|NNS|NN|0|member|9.896332403909941|6.475733430966398
memoirs|1|7|5.191919296806451e-06|17.555300611064553|NNS|NN|0|memoir|9.896332403909941|6.475733430966398
memoriam|2|8|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|memoriam|17.792664807819882|10.951466861932795
memories|34|8|0.0001765252560914193|12.467837769814212|NNS|NN|0|memori|70.8059086379991|33.17931993562011
memorise|1|8|5.191919296806451e-06|17.555300611064553|VB|VB|0|memoris|9.896332403909941|6.475733430966398
memorize|2|8|1.0383838593612901e-05|16.555300611064553|VB|VB|0|memor|17.792664807819882|10.951466861932795
memory|28|6|0.00014537374031058063|12.747945689006947|NN|NN|0|memori|103.07533324441734|39.61173489546236
memorys|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|memori|9.896332403909941|6.475733430966398
memstick|1|8|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|memstick|9.896332403909941|6.475733430966398
men|20|3|0.000103838385936129|13.23337251617719|NNS|NN|0|men|70.8059086379991|29.75227586571677
menace|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|menac|9.896332403909941|6.475733430966398
menageries|1|10|5.191919296806451e-06|17.555300611064553|NNS|NN|0|menageri|9.896332403909941|6.475733430966398
mended|1|6|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|mend|9.896332403909941|6.475733430966398
mending|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|mend|9.896332403909941|6.475733430966398
menstruate|1|10|5.191919296806451e-06|17.555300611064553|NN|NN|0|menstruat|9.896332403909941|6.475733430966398
menstruation|1|12|5.191919296806451e-06|17.555300611064553|NN|NN|0|menstruat|9.896332403909941|6.475733430966398
mental|7|6|3.6343435077645156e-05|14.747945689006947|NN|NN|0|mental|17.792664807819882|10.951466861932795
menthol|1|7|5.191919296806451e-06|17.555300611064553|NNP|NN|0|menthol|9.896332403909941|6.475733430966398
mentioned|1|9|5.191919296806451e-06|17.555300611064553|VBN|VB|0|mention|9.896332403909941|6.475733430966398
mephistopheles|1|14|5.191919296806451e-06|17.555300611064553|NNP|NN|0|mephistophel|9.896332403909941|6.475733430966398
mercenary|1|9|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|mercenari|9.896332403909941|6.475733430966398
mercury|2|7|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|mercuri|17.792664807819882|10.951466861932795
mercy|4|5|2.0767677187225803e-05|15.55530061106455|NN|NN|0|merci|31.58532961563977|17.90293372386559
mermaids|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|mermaid|9.896332403909941|6.475733430966398
mescaline|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|mescalin|9.896332403909941|6.475733430966398
mesmerized|2|10|1.0383838593612901e-05|16.555300611064553|VBN|VB|0|mesmer|9.896332403909941|6.475733430966398
mess|43|4|0.00022325252976267737|12.129035856362453|VB|VB|0|mess|85.24568474593272|34.689251162942895
message|14|7|7.268687015529031e-05|13.747945689006947|NN|NN|0|messag|31.58532961563977|17.90293372386559
messages|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|messag|9.896332403909941|6.475733430966398
messed|20|6|0.000103838385936129|13.23337251617719|VBD|VB|0|mess|43.868219419132714|23.344625581471448
messenger|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|messeng|9.896332403909941|6.475733430966398
messengers|1|10|5.191919296806451e-06|17.555300611064553|NNS|NN|0|messeng|9.896332403909941|6.475733430966398
messiah|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|messiah|17.792664807819882|10.951466861932795
messing|5|7|2.595959648403225e-05|15.23337251617719|VBG|VB|0|mess|17.792664807819882|10.951466861932795
met|26|3|0.00013498990171696771|12.854860892923458|VBD|VB|0|met|111.48808618045159|40.600600025172994
metal|9|5|4.6727273671258054e-05|14.385375609622239|NN|NN|0|metal|31.58532961563977|17.90293372386559
metamorphose|1|12|5.191919296806451e-06|17.555300611064553|NN|NN|0|metamorphos|9.896332403909941|6.475733430966398
metaphors|2|9|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|metaphor|9.896332403909941|6.475733430966398
meteor|5|6|2.595959648403225e-05|15.23337251617719|NN|NN|0|meteor|37.8720215451129|20.76902668039518
metre|2|5|1.0383838593612901e-05|16.555300611064553|NN|NN|0|metr|17.792664807819882|10.951466861932795
metro|1|5|5.191919296806451e-06|17.555300611064553|NN|NN|0|metro|9.896332403909941|6.475733430966398
mhm|3|3|1.557575789041935e-05|15.970338110343395|NN|NN|0|mhm|17.792664807819882|10.951466861932795
mhmmhm|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mhmmhm|9.896332403909941|6.475733430966398
miami|1|5|5.191919296806451e-06|17.555300611064553|NNP|NN|0|miami|9.896332403909941|6.475733430966398
mic|1|3|5.191919296806451e-06|17.555300611064553|NN|NN|0|mic|9.896332403909941|6.475733430966398
mice|1|4|5.191919296806451e-06|17.555300611064553|NN|NN|0|mice|9.896332403909941|6.475733430966398
michael|13|7|6.749495085848386e-05|13.854860892923458|NNP|NN|0|michael|17.792664807819882|10.951466861932795
microphone|1|10|5.191919296806451e-06|17.555300611064553|CD|CD|0|microphon|9.896332403909941|6.475733430966398
microwave|3|9|1.557575789041935e-05|15.970338110343395|NN|NN|0|microwav|17.792664807819882|10.951466861932795
microwaves|1|10|5.191919296806451e-06|17.555300611064553|NNS|NN|0|microwav|9.896332403909941|6.475733430966398
mid|1|3|5.191919296806451e-06|17.555300611064553|NN|NN|0|mid|9.896332403909941|6.475733430966398
midday|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|midday|17.792664807819882|10.951466861932795
middle|26|6|0.00013498990171696771|12.854860892923458|NN|NN|0|middl|89.84162712452135|36.07881826672897
middleaged|3|10|1.557575789041935e-05|15.970338110343395|NNP|NN|0|middleag|17.792664807819882|10.951466861932795
middlebrow|1|10|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|middlebrow|9.896332403909941|6.475733430966398
middleearth|1|11|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|middleearth|9.896332403909941|6.475733430966398
midnight|14|8|7.268687015529031e-05|13.747945689006947|NN|NN|0|midnight|55.17065923127954|23.344625581471448
midsummer|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|midsumm|9.896332403909941|6.475733430966398
midwives|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|midwiv|9.896332403909941|6.475733430966398
might|84|5|0.00043612122093174185|11.162983188285791|MD|MD|0|might|182.97617236090318|47.06528506073638
mightve|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mightv|17.792664807819882|10.951466861932795
mighty|4|6|2.0767677187225803e-05|15.55530061106455|NN|NN|0|mighti|24.934109709566357|14.672312790735724
mild|5|4|2.595959648403225e-05|15.23337251617719|JJ|JJ|0|mild|31.58532961563977|17.90293372386559
mile|6|4|3.11515157808387e-05|14.970338110343395|NN|NN|0|mile|37.8720215451129|20.76902668039518
mileage|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|mileag|9.896332403909941|6.475733430966398
miles|12|5|6.23030315616774e-05|13.970338110343395|NNS|NN|0|mile|70.8059086379991|31.538053360790354
military|3|8|1.557575789041935e-05|15.970338110343395|JJ|JJ|0|militari|17.792664807819882|10.951466861932795
milk|12|4|6.23030315616774e-05|13.970338110343395|NN|NN|0|milk|60.53766662220867|29.75227586571677
milky|2|5|1.0383838593612901e-05|16.555300611064553|CD|CD|0|milki|17.792664807819882|10.951466861932795
million|17|7|8.826262804570965e-05|13.467837769814212|CD|CD|0|million|70.8059086379991|29.75227586571677
millions|2|8|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|million|17.792664807819882|10.951466861932795
mimes|1|5|5.191919296806451e-06|17.555300611064553|NNS|NN|0|mime|9.896332403909941|6.475733430966398
mimicry|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|mimicri|9.896332403909941|6.475733430966398
mind|197|4|0.0010228081014708708|9.933248791608175|NN|NN|0|mind|327.0502130369729|36.642074757694395
mindhand|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|mindhand|9.896332403909941|6.475733430966398
mindless|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|mindless|9.896332403909941|6.475733430966398
minds|42|5|0.00021806061046587092|12.162983188285791|NN|NN|0|mind|70.8059086379991|33.17931993562011
mine|114|4|0.0005918787998359353|10.72241059689981|NN|NN|0|mine|236.80767191833792|46.152213443161415
minefield|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|minefield|9.896332403909941|6.475733430966398
mines|4|5|2.0767677187225803e-05|15.55530061106455|NNS|NN|0|mine|24.934109709566357|14.672312790735724
mingle|1|6|5.191919296806451e-06|17.555300611064553|VB|VB|0|mingl|9.896332403909941|6.475733430966398
minibar|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|minibar|9.896332403909941|6.475733430966398
minimall|1|8|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|minimal|9.896332403909941|6.475733430966398
minimum|1|7|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|minimum|9.896332403909941|6.475733430966398
minivan|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|minivan|9.896332403909941|6.475733430966398
minnesota|1|9|5.191919296806451e-06|17.555300611064553|NNP|NN|0|minnesota|9.896332403909941|6.475733430966398
minor|3|5|1.557575789041935e-05|15.970338110343395|NNP|NN|0|minor|17.792664807819882|10.951466861932795
minted|1|6|5.191919296806451e-06|17.555300611064553|VBD|VB|0|mint|9.896332403909941|6.475733430966398
minus|2|5|1.0383838593612901e-05|16.555300611064553|CC|CC|0|minu|17.792664807819882|10.951466861932795
minute|11|6|5.711111226487095e-05|14.095868992427254|NN|NN|0|minut|49.62284237296636|23.344625581471448
minutes|19|7|9.864646663932256e-05|13.307373097620966|NNS|NN|0|minut|31.58532961563977|17.90293372386559
miracle|18|7|9.345454734251611e-05|13.385375609622239|NN|NN|0|miracl|24.934109709566357|14.672312790735724
mirage|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|mirag|9.896332403909941|6.475733430966398
mirror|37|6|0.00019210101398183866|12.345847245435602|NN|NN|0|mirror|135.0932098299901|44.89994392291585
mirrored|4|8|2.0767677187225803e-05|15.55530061106455|VBN|VB|0|mirror|31.58532961563977|17.90293372386559
mirrors|2|7|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|mirror|17.792664807819882|10.951466861932795
miserable|8|9|4.1535354374451605e-05|14.55530061106455|JJ|JJ|0|miser|17.792664807819882|10.951466861932795
misery|4|6|2.0767677187225803e-05|15.55530061106455|NN|NN|0|miseri|17.792664807819882|10.951466861932795
misfits|2|7|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|misfit|9.896332403909941|6.475733430966398
misguide|1|8|5.191919296806451e-06|17.555300611064553|IN|IN|0|misguid|9.896332403909941|6.475733430966398
misguided|1|9|5.191919296806451e-06|17.555300611064553|VBN|VB|0|misguid|9.896332403909941|6.475733430966398
misplaced|1|9|5.191919296806451e-06|17.555300611064553|VBD|VB|0|misplac|9.896332403909941|6.475733430966398
miss|54|4|0.0002803636420275483|11.800413108901083|VBP|VB|0|miss|160.11396339019913|47.06528506073638
missed|16|6|8.307070874890321e-05|13.55530061106455|VBD|VB|0|miss|70.8059086379991|29.75227586571677
missile|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|missil|9.896332403909941|6.475733430966398
missin|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|missin|17.792664807819882|6.475733430966398
missing|40|7|0.000207676771872258|12.23337251617719|VBG|VB|0|miss|103.07533324441734|37.357299124723106
mission|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mission|17.792664807819882|10.951466861932795
mississippi|1|11|5.191919296806451e-06|17.555300611064553|NNP|NN|0|mississippi|9.896332403909941|6.475733430966398
mistake|6|7|3.11515157808387e-05|14.970338110343395|NN|NN|0|mistak|37.8720215451129|20.76902668039518
mistaken|5|8|2.595959648403225e-05|15.23337251617719|VBN|VB|0|mistaken|24.934109709566357|14.672312790735724
mistakes|22|8|0.0001142222245297419|13.095868992427254|NNS|NN|0|mistak|65.7440430902258|31.538053360790354
mistresses|1|10|5.191919296806451e-06|17.555300611064553|NNS|NN|0|mistress|9.896332403909941|6.475733430966398
mistrust|4|8|2.0767677187225803e-05|15.55530061106455|NN|NN|0|mistrust|17.792664807819882|10.951466861932795
misunderstand|2|13|1.0383838593612901e-05|16.555300611064553|NN|NN|0|misunderstand|17.792664807819882|10.951466861932795
misunderstood|1|13|5.191919296806451e-06|17.555300611064553|NN|NN|0|misunderstood|9.896332403909941|6.475733430966398
mix|1|3|5.191919296806451e-06|17.555300611064553|VBP|VB|0|mix|9.896332403909941|6.475733430966398
mixed|3|5|1.557575789041935e-05|15.970338110343395|JJ|JJ|0|mix|24.934109709566357|14.672312790735724
mixin|1|5|5.191919296806451e-06|17.555300611064553|NNS|NN|0|mixin|9.896332403909941|6.475733430966398
mixture|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mixtur|9.896332403909941|6.475733430966398
mixup|1|5|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|mixup|9.896332403909941|6.475733430966398
mm|12|2|6.23030315616774e-05|13.970338110343395|NN|NN|0|mm|31.58532961563977|17.90293372386559
mmh|2|3|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|mmh|9.896332403909941|6.475733430966398
mmhmm|1|5|5.191919296806451e-06|17.555300611064553|NN|NN|0|mmhmm|9.896332403909941|6.475733430966398
mmm|6|3|3.11515157808387e-05|14.970338110343395|NN|NN|0|mmm|24.934109709566357|10.951466861932795
mmmmoney|1|8|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|mmmmoney|9.896332403909941|6.475733430966398
moan|1|4|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|moan|9.896332403909941|6.475733430966398
moaning|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|moan|17.792664807819882|10.951466861932795
mob|1|3|5.191919296806451e-06|17.555300611064553|NN|NN|0|mob|9.896332403909941|6.475733430966398
mobbin|2|6|1.0383838593612901e-05|16.555300611064553|VBP|VB|0|mobbin|9.896332403909941|6.475733430966398
mobiles|2|7|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|mobil|9.896332403909941|6.475733430966398
mock|2|4|1.0383838593612901e-05|16.555300611064553|VB|VB|0|mock|17.792664807819882|10.951466861932795
mode|2|4|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mode|9.896332403909941|6.475733430966398
model|4|5|2.0767677187225803e-05|15.55530061106455|NN|NN|0|model|24.934109709566357|14.672312790735724
models|3|6|1.557575789041935e-05|15.970338110343395|NNS|NN|0|model|9.896332403909941|6.475733430966398
modern|7|6|3.6343435077645156e-05|14.747945689006947|JJ|JJ|0|modern|24.934109709566357|14.672312790735724
moines|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|moin|9.896332403909941|6.475733430966398
mold|2|4|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mold|17.792664807819882|10.951466861932795
molecules|2|9|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|molecul|17.792664807819882|10.951466861932795
molten|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|molten|9.896332403909941|6.475733430966398
mom|9|3|4.6727273671258054e-05|14.385375609622239|NN|NN|0|mom|49.62284237296636|25.678649562361553
moment|40|6|0.000207676771872258|12.23337251617719|NN|NN|0|moment|107.31969291886077|39.61173489546236
momentary|1|9|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|momentari|9.896332403909941|6.475733430966398
moments|7|7|3.6343435077645156e-05|14.747945689006947|NNS|NN|0|moment|43.868219419132714|23.344625581471448
momentum|1|8|5.191919296806451e-06|17.555300611064553|VBN|VB|0|momentum|9.896332403909941|6.475733430966398
momma|8|5|4.1535354374451605e-05|14.55530061106455|NNP|NN|0|momma|31.58532961563977|14.672312790735724
moms|1|4|5.191919296806451e-06|17.555300611064553|JJ|JJ|0|mom|9.896332403909941|6.475733430966398
mon|1|3|5.191919296806451e-06|17.555300611064553|VBP|VB|0|mon|9.896332403909941|6.475733430966398
monastery|2|9|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|monasteri|9.896332403909941|6.475733430966398
monday|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|monday|9.896332403909941|6.475733430966398
money|66|5|0.0003426666735892257|11.510906491706098|NN|NN|0|money|131.3119053533804|44.358639871240214
moneyed|1|7|5.191919296806451e-06|17.555300611064553|VBD|VB|0|money|9.896332403909941|6.475733430966398
moneys|2|6|1.0383838593612901e-05|16.555300611064553|JJ|JJ|0|money|17.792664807819882|10.951466861932795
mongrel|1|7|5.191919296806451e-06|17.555300611064553|NN|NN|0|mongrel|9.896332403909941|6.475733430966398
monica|1|6|5.191919296806451e-06|17.555300611064553|NNP|NN|0|monica|9.896332403909941|6.475733430966398
monkeys|2|7|1.0383838593612901e-05|16.555300611064553|NN|NN|0|monkey|9.896332403909941|6.475733430966398
monks|1|5|5.191919296806451e-06|17.555300611064553|NNP|NN|0|monk|9.896332403909941|6.475733430966398
monochrome|2|10|1.0383838593612901e-05|16.555300611064553|NN|NN|0|monochrom|9.896332403909941|6.475733430966398
monocots|2|8|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|monocot|9.896332403909941|6.475733430966398
monogamy|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|monogami|9.896332403909941|6.475733430966398
monograms|1|9|5.191919296806451e-06|17.555300611064553|NN|NN|0|monogram|9.896332403909941|6.475733430966398
monolithic|2|10|1.0383838593612901e-05|16.555300611064553|NNP|NN|0|monolith|9.896332403909941|6.475733430966398
monoxide|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|monoxid|9.896332403909941|6.475733430966398
monster|13|7|6.749495085848386e-05|13.854860892923458|NN|NN|0|monster|49.62284237296636|23.344625581471448
monsters|1|8|5.191919296806451e-06|17.555300611064553|NNS|NN|0|monster|9.896332403909941|6.475733430966398
month|5|5|2.595959648403225e-05|15.23337251617719|NN|NN|0|month|24.934109709566357|14.672312790735724
months|2|6|1.0383838593612901e-05|16.555300611064553|NNS|NN|0|month|17.792664807819882|10.951466861932795
monument|2|8|1.0383838593612901e-05|16.555300611064553|NN|NN|0|monument|9.896332403909941|6.475733430966398
monuments|4|9|2.0767677187225803e-05|15.55530061106455|NNS|NN|0|monument|9.896332403909941|6.475733430966398
mood|3|4|1.557575789041935e-05|15.970338110343395|NN|NN|0|mood|17.792664807819882|10.951466861932795
moody|12|5|6.23030315616774e-05|13.970338110343395|JJ|JJ|0|moodi|9.896332403909941|6.475733430966398
moon|51|4|0.00026478788413712896|11.882875269093056|NN|NN|0|moon|176.63938583772153|46.914820639325946
moonbeams|1|9|5.191919296806451e-06|17.555300611064553|NNS|NN|0|moonbeam|9.896332403909941|6.475733430966398
moonlight|10|9|5.19191929680645e-05|14.23337251617719|NN|NN|0|moonlight|37.8720215451129|20.76902668039518
moonlit|12|7|6.23030315616774e-05|13.970338110343395|NN|NN|0|moonlit|31.58532961563977|14.672312790735724
moonll|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|moonll|9.896332403909941|6.475733430966398
moonrise|2|8|1.0383838593612901e-05|16.555300611064553|NN|NN|0|moonris|9.896332403909941|6.475733430966398
moons|2|5|1.0383838593612901e-05|16.555300611064553|NN|NN|0|moon|17.792664807819882|10.951466861932795
moonshiners|1|11|5.191919296806451e-06|17.555300611064553|NNS|NN|0|moonshin|9.896332403909941|6.475733430966398
mop|1|3|5.191919296806451e-06|17.555300611064553|NN|NN|0|mop|9.896332403909941|6.475733430966398
moral|3|5|1.557575789041935e-05|15.970338110343395|JJ|JJ|0|moral|24.934109709566357|14.672312790735724
morality|1|8|5.191919296806451e-06|17.555300611064553|NN|NN|0|moral|9.896332403909941|6.475733430966398
morbid|1|6|5.191919296806451e-06|17.555300611064553|NN|NN|0|morbid|9.896332403909941|6.475733430966398
more|372|4|0.0019313939784119996|9.01614179995652|JJR|JJ|1|more|364.8248755968603|31.402570970388325
more|372|4|0.0019313939784119996|9.01614179995652|JJR|JJ|1|more|364.8248755968603|31.402570970388325
morn|4|4|2.0767677187225803e-05|15.55530061106455|NN|NN|0|morn|17.792664807819882|10.951466861932795
mornin|2|6|1.0383838593612901e-05|16.555300611064553|NN|NN|0|mornin|17.792664807819882|10.951466861932795
morning|63|7|0.00032709091569880637|11.578020687564635|NN|NN|0|morn|186.0899963709662|47.06528506073638
mornings|6|8|3.11515157808387e-05|14.970338110343395|NNS|NN|0|morn|37.8720215451129|20.76902668039518
moron|1|5|5.191919296806451e-06|17.555300611064553|NN|NN|0|moron|9.896332403909941|6.475733430966398
