album_id|song_num|term_str|n
13|4|heavy|2
13|4|her|1
13|4|heres|1
13|4|hey|1
13|4|hilt|1
13|4|hold|1
13|4|holes|1
13|4|home|1
13|4|honey|2
13|4|hope|2
13|4|hot|1
13|4|hurts|1
13|4|i|4
13|4|if|5
13|4|ignite|1
13|4|in|4
13|4|inert|1
13|4|inside|1
13|4|is|1
13|4|it|8
13|4|its|3
13|4|ive|1
13|4|just|2
13|4|keeps|3
13|4|know|1
13|4|laugh|1
13|4|lifting|1
13|4|light|3
13|4|like|1
13|4|lily|1
13|4|limb|1
13|4|lines|1
13|4|love|1
13|4|magazine|1
13|4|make|1
13|4|makes|1
13|4|mass|1
13|4|mean|1
13|4|mild|1
13|4|mirror|1
13|4|missing|1
13|4|mold|1
13|4|money|1
13|4|mounds|1
13|4|must|1
13|4|my|5
13|4|never|1
13|4|next|1
13|4|nice|1
13|4|night|1
13|4|none|1
13|4|not|2
13|4|nothing|2
13|4|now|1
13|4|odds|1
13|4|of|5
13|4|on|2
13|4|one|2
13|4|our|1
13|4|out|1
13|4|overdone|1
13|4|people|1
13|4|pictures|1
13|4|pillar|2
13|4|place|1
13|4|planets|1
13|4|plants|1
13|4|plastic|1
13|4|pledge|1
13|4|poisoned|1
13|4|pseudoscience|1
13|4|quick|1
13|4|red|1
13|4|rhythm|1
13|4|rolling|1
13|4|rosytinted|1
13|4|saving|1
13|4|say|1
13|4|scream|1
13|4|screams|1
13|4|screen|1
13|4|see|2
13|4|sell|3
13|4|side|1
13|4|silly|1
13|4|singing|1
13|4|sink|1
13|4|skirt|1
13|4|smash|1
13|4|smiles|1
13|4|so|3
13|4|source|1
13|4|spiders|1
13|4|spines|1
13|4|stab|1
13|4|stand|2
13|4|star|1
13|4|start|2
13|4|stay|2
13|4|still|2
13|4|stones|1
13|4|stuck|1
13|4|sue|1
13|4|sun|2
13|4|takin|1
13|4|tears|1
13|4|terrorizing|2
13|4|that|1
13|4|the|25
13|4|their|1
13|4|theres|1
13|4|things|1
13|4|this|3
13|4|threatening|1
13|4|three|1
13|4|throwing|1
13|4|time|1
13|4|timeless|1
13|4|times|1
13|4|tingling|1
13|4|tits|1
13|4|to|11
13|4|together|1
13|4|towards|1
13|4|tree|1
13|4|troops|1
13|4|trust|1
13|4|try|1
13|4|tune|1
13|4|turn|1
13|4|turnaround|1
13|4|two|1
13|4|undercooked|1
13|4|until|1
13|4|up|2
13|4|us|1
13|4|violence|1
13|4|violent|1
13|4|watch|1
13|4|way|1
13|4|we|1
13|4|welsh|1
13|4|what|1
13|4|when|3
13|4|white|1
13|4|why|1
13|4|will|1
13|4|wilt|1
13|4|with|3
13|4|wolken|1
13|4|wont|1
13|4|you|4
13|4|youll|1
13|4|your|4
13|4|youre|1
13|4|zero|1
13|5|a|18
13|5|aerophane|1
13|5|aimed|1
13|5|all|3
13|5|and|9
13|5|arms|1
13|5|as|2
13|5|asleep|1
13|5|at|2
13|5|attached|1
13|5|axes|1
13|5|between|1
13|5|blood|1
13|5|blow|1
13|5|centuries|1
13|5|charm|2
13|5|closes|1
13|5|conviction|1
13|5|could|2
13|5|crime|1
13|5|dark|1
13|5|dissolution|1
13|5|down|1
13|5|drag|1
13|5|dumbness|1
13|5|emotions|1
13|5|erases|1
13|5|escapes|1
13|5|every|4
13|5|faithful|1
13|5|fall|1
13|5|fates|1
13|5|fifteen|1
13|5|flag|1
13|5|flood|1
13|5|found|7
13|5|gone|2
13|5|good|1
13|5|got|3
13|5|grief|1
13|5|hangs|2
13|5|has|1
13|5|head|1
13|5|heart|1
13|5|hey|3
13|5|home|1
13|5|i|8
13|5|ignored|1
13|5|into|1
13|5|is|2
13|5|it|4
13|5|its|1
13|5|ive|3
13|5|like|2
13|5|mind|1
13|5|moon|1
13|5|my|3
13|5|neck|1
13|5|nights|1
13|5|noose|1
13|5|nowhere|1
13|5|obeying|1
13|5|of|3
13|5|on|1
13|5|paint|1
13|5|pistol|1
13|5|raising|1
13|5|real|1
13|5|repeatedly|1
13|5|return|1
13|5|right|1
13|5|round|1
13|5|scarf|1
13|5|sheet|1
13|5|show|1
13|5|sleep|1
13|5|sorceress|1
13|5|split|1
13|5|such|2
13|5|that|6
13|5|thats|2
13|5|the|14
13|5|thief|1
13|5|thin|1
13|5|this|2
13|5|tied|1
13|5|time|6
13|5|tiny|1
13|5|to|4
13|5|trail|1
13|5|trickster|1
13|5|vision|1
13|5|walls|1
13|5|way|1
13|5|when|4
13|5|whistle|8
13|5|with|2
13|5|works|5
13|5|yeah|3
13|5|yellow|1
13|5|you|1
13|5|young|1
13|5|your|2
13|6|a|11
13|6|advance|1
13|6|all|3
13|6|always|2
13|6|and|12
13|6|any|1
13|6|are|1
13|6|arms|2
13|6|as|2
13|6|at|6
13|6|away|3
13|6|back|2
13|6|bait|1
13|6|balance|1
13|6|be|1
13|6|bear|1
13|6|before|5
13|6|begins|1
13|6|being|1
13|6|beside|1
13|6|birds|1
13|6|blanket|1
13|6|blood|2
13|6|books|1
13|6|brain|1
13|6|breathe|2
13|6|bridge|1
13|6|burn|1
13|6|but|10
13|6|can|5
13|6|cant|3
13|6|carrion|1
13|6|changing|1
13|6|chewing|1
13|6|close|1
13|6|closeouts|1
13|6|clutching|1
13|6|cold|4
13|6|comes|1
13|6|conscious|1
13|6|could|1
13|6|cover|1
13|6|crash|1
13|6|created|1
13|6|cries|1
13|6|cynical|1
13|6|day|1
13|6|decide|1
13|6|decode|1
13|6|depressed|1
13|6|destroyed|1
13|6|die|3
13|6|direction|1
13|6|disappointed|1
13|6|doesnt|1
13|6|down|1
13|6|drowning|1
13|6|dying|1
13|6|eat|1
13|6|empty|1
13|6|enhanced|1
13|6|enough|2
13|6|eternity|1
13|6|even|3
13|6|everything|1
13|6|exciting|1
13|6|expects|1
13|6|exposed|1
13|6|faces|1
13|6|fall|1
13|6|falls|1
13|6|faltering|1
13|6|far|1
13|6|fat|1
13|6|feel|3
13|6|find|1
13|6|floating|1
13|6|for|4
13|6|forces|1
13|6|frozen|1
13|6|get|4
13|6|go|1
13|6|goer|1
13|6|gogetters|1
13|6|gone|1
13|6|ground|1
13|6|guessed|1
13|6|her|2
13|6|heres|1
13|6|hiding|1
13|6|holding|1
13|6|hope|3
13|6|howls|1
13|6|i|10
13|6|id|1
13|6|idve|1
13|6|if|5
13|6|in|4
13|6|inside|1
13|6|into|1
13|6|is|1
13|6|isnt|3
13|6|it|10
13|6|its|10
13|6|jet|1
13|6|joint|1
13|6|joke|1
13|6|keep|1
13|6|knowing|1
13|6|laughs|1
13|6|least|1
13|6|leave|1
13|6|ledges|1
13|6|lens|1
13|6|lesson|1
13|6|lets|1
13|6|life|2
13|6|light|1
13|6|like|1
13|6|line|1
13|6|londons|1
13|6|long|1
13|6|look|1
13|6|looms|1
13|6|lost|1
13|6|low|1
13|6|made|1
13|6|making|1
13|6|marianne|1
13|6|maybe|1
13|6|me|6
13|6|might|1
13|6|missile|1
13|6|missing|1
13|6|moon|1
13|6|more|2
13|6|must|1
13|6|neck|1
13|6|never|1
13|6|new|1
13|6|night|1
13|6|no|3
13|6|nobly|1
13|6|noise|1
13|6|not|5
13|6|of|4
13|6|oh|1
13|6|older|1
13|6|on|4
13|6|open|1
13|6|or|4
13|6|out|1
13|6|outside|1
13|6|over|3
13|6|pass|1
13|6|passes|1
13|6|peaks|1
13|6|phone|1
13|6|picks|1
13|6|plane|1
13|6|point|1
13|6|praying|1
13|6|protection|1
13|6|quietly|1
13|6|rain|1
13|6|rather|1
13|6|real|1
13|6|really|1
13|6|reason|1
13|6|reminding|1
13|6|result|1
13|6|return|1
13|6|right|2
13|6|road|1
13|6|roars|1
13|6|rolling|1
13|6|rough|2
13|6|round|1
13|6|running|1
13|6|sandpapers|1
13|6|save|1
13|6|scare|1
13|6|scene|1
13|6|scratch|1
13|6|secrets|1
13|6|see|3
13|6|shadows|1
13|6|shoulders|1
13|6|sight|1
13|6|signs|1
13|6|silent|1
13|6|silk|1
13|6|silver|1
13|6|sit|1
13|6|sky|1
13|6|sleep|1
13|6|smelling|1
13|6|so|4
13|6|sold|3
13|6|someone|1
13|6|something|1
13|6|soul|1
13|6|speaks|1
13|6|speed|1
13|6|spending|1
13|6|spirit|1
13|6|spit|1
13|6|spoke|1
13|6|squint|1
13|6|starry|1
13|6|stay|1
13|6|steaks|1
13|6|still|1
13|6|strain|1
13|6|streams|1
13|6|stumbles|1
13|6|surfing|1
13|6|surrounds|1
13|6|suspect|1
13|6|swell|1
13|6|take|1
13|6|tan|1
13|6|tell|1
13|6|telling|1
13|6|that|7
13|6|the|41
13|6|then|2
13|6|theres|4
13|6|theyre|1
13|6|through|1
13|6|tide|1
13|6|til|1
13|6|to|10
13|6|tough|1
13|6|trick|1
13|6|trip|1
13|6|truth|1
13|6|tunes|1
13|6|turn|1
13|6|unkindness|1
13|6|voice|1
13|6|void|1
13|6|vote|1
13|6|wait|1
13|6|wake|1
13|6|was|1
13|6|wasting|1
13|6|watches|1
13|6|way|1
13|6|what|1
13|6|whats|1
13|6|wheel|1
13|6|when|1
13|6|while|1
13|6|wholl|1
13|6|wide|1
13|6|wideopen|1
13|6|will|1
13|6|with|3
13|6|within|1
13|6|without|1
13|6|worth|1
13|6|you|8
13|6|youre|1
13|7|a|5
13|7|all|3
13|7|alone|1
13|7|always|6
13|7|ambient|1
13|7|and|6
13|7|baptiste|1
13|7|be|1
13|7|because|3
13|7|behind|6
13|7|black|1
13|7|blue|1
13|7|brian|19
13|7|but|6
13|7|by|4
13|7|came|1
13|7|can|3
13|7|cathedral|1
13|7|chori|1
13|7|could|1
13|7|crack|1
13|7|creative|1
13|7|creature|1
13|7|curses|1
13|7|dark|1
13|7|de|1
13|7|dipping|1
13|7|dips|1
13|7|ditch|1
13|7|does|13
13|7|doing|1
13|7|dont|2
13|7|dream|1
13|7|elaborate|1
13|7|eno|18
13|7|enos|1
13|7|everything|1
13|7|feature|1
13|7|find|1
13|7|flip|1
13|7|followed|1
13|7|for|1
13|7|forest|1
13|7|formulas|1
13|7|foundation|1
13|7|freedoms|1
13|7|gates|1
13|7|george|1
13|7|ghostly|1
13|7|glow|1
13|7|grow|1
13|7|he|16
13|7|hed|1
13|7|hes|8
13|7|him|7
13|7|humanize|1
13|7|i|12
13|7|id|1
13|7|if|2
13|7|ill|1
13|7|im|2
13|7|imagine|1
13|7|in|2
13|7|is|1
13|7|itd|1
13|7|john|1
13|7|kind|1
13|7|know|16
13|7|la|1
13|7|le|1
13|7|left|1
13|7|lies|1
13|7|light|1
13|7|like|1
13|7|limestone|1
13|7|make|1
13|7|making|2
13|7|many|1
13|7|me|2
13|7|memorize|1
13|7|metaphors|2
13|7|my|2
13|7|not|3
13|7|oblique|1
13|7|of|4
13|7|oldest|1
13|7|one|5
13|7|past|1
13|7|peter|1
13|7|plant|1
13|7|presented|1
13|7|preserved|2
13|7|pretty|1
13|7|probably|2
13|7|produced|1
13|7|promised|1
13|7|prophet|1
13|7|quite|1
13|7|reap|2
13|7|red|1
13|7|roses|1
13|7|salle|1
13|7|sapphire|1
13|7|say|1
13|7|searching|1
13|7|see|2
13|7|shade|1
13|7|show|1
13|7|silence|1
13|7|sky|1
13|7|smile|1
13|7|smiling|1
13|7|so|1
13|7|soul|2
13|7|sounds|1
13|7|sow|2
13|7|spaces|1
13|7|st|1
13|7|stark|1
13|7|step|6
13|7|stone|1
13|7|stratagems|1
13|7|stuck|1
13|7|sure|2
13|7|surprise|1
13|7|swords|2
13|7|synthesized|1
13|7|taught|1
13|7|tell|3
13|7|telling|1
13|7|that|5
13|7|the|16
13|7|they|1
13|7|things|1
13|7|through|2
13|7|times|2
13|7|tinctures|1
13|7|tired|1
13|7|to|6
13|7|trees|1
13|7|tried|1
13|7|trimmed|1
13|7|true|1
13|7|trying|1
13|7|unglued|1
13|7|verses|1
13|7|walls|1
13|7|was|3
13|7|water|1
13|7|we|4
13|7|well|4
13|7|were|4
13|7|what|16
13|7|when|3
13|7|where|1
13|7|whole|1
13|7|windows|1
13|7|wisdom|1
13|7|with|1
13|7|worlds|1
13|7|yeah|6
13|7|yellow|1
13|7|you|1
13|7|youd|1
13|8|a|9
13|8|all|4
13|8|and|11
13|8|arms|1
13|8|as|3
13|8|attend|1
13|8|attention|1
13|8|back|1
13|8|baldwins|1
13|8|be|1
13|8|big|1
13|8|blaze|1
13|8|blinds|1
13|8|book|1
13|8|boots|1
13|8|broken|1
13|8|but|4
13|8|cant|1
13|8|cauldron|1
13|8|chisel|1
13|8|city|1
13|8|clear|1
13|8|combing|1
13|8|congratulations|1
13|8|damn|2
13|8|daughters|1
13|8|dawn|1
13|8|dead|1
13|8|demonstrations|1
13|8|difference|1
13|8|dissolve|1
13|8|down|2
13|8|draw|1
13|8|dreams|1
13|8|dusk|1
13|8|endeavor|1
13|8|fast|1
13|8|for|1
13|8|friends|1
13|8|from|1
13|8|glory|1
13|8|got|1
13|8|grace|1
13|8|great|1
13|8|ground|1
13|8|guilt|1
13|8|halfassed|1
13|8|hardly|1
13|8|have|1
13|8|heard|1
13|8|how|1
13|8|i|4
13|8|id|1
13|8|if|2
13|8|ignore|1
13|8|ill|1
13|8|in|2
13|8|is|3
13|8|it|3
13|8|its|4
13|8|ive|1
13|8|keep|2
13|8|lawn|1
13|8|lay|1
13|8|look|1
13|8|lost|1
13|8|luck|1
13|8|make|2
13|8|marble|1
13|8|mast|1
13|8|may|1
13|8|me|3
13|8|moneys|1
13|8|moving|1
13|8|my|7
13|8|needs|1
13|8|never|1
13|8|not|2
13|8|of|3
13|8|officials|1
13|8|on|1
13|8|or|1
13|8|out|1
13|8|paid|1
13|8|pay|1
13|8|people|1
13|8|quilt|1
13|8|rather|1
13|8|really|1
13|8|reports|1
13|8|rust|1
13|8|salt|1
13|8|save|1
13|8|seems|1
13|8|sells|1
13|8|simple|1
13|8|sink|1
13|8|smiles|1
13|8|so|1
13|8|soak|1
13|8|someone|1
13|8|sons|1
13|8|spent|1
13|8|spread|1
13|8|start|1
13|8|stays|1
13|8|steinways|1
13|8|stock|1
13|8|story|1
13|8|strange|1
13|8|swim|1
13|8|taste|1
13|8|tell|2
13|8|temple|1
13|8|than|1
13|8|that|2
13|8|the|8
13|8|their|1
13|8|there|1
13|8|these|1
13|8|throw|1
13|8|ticket|1
13|8|tied|1
13|8|to|5
13|8|up|1
13|8|upon|1
13|8|vacation|1
13|8|veneer|1
13|8|waste|1
13|8|water|1
13|8|well|1
13|8|whats|1
13|8|when|1
13|8|whimper|1
13|8|with|3
13|8|word|1
13|8|you|5
13|8|your|3
14|1|absence|1
14|1|am|1
14|1|and|2
14|1|arms|1
14|1|be|1
14|1|bombs|1
14|1|bow|1
14|1|breath|1
14|1|carry|1
14|1|chance|5
14|1|comes|2
14|1|cowards|1
14|1|cry|2
14|1|dark|2
14|1|darkness|1
14|1|done|1
14|1|draw|1
14|1|edge|5
14|1|from|1
14|1|gold|1
14|1|had|5
14|1|have|1
14|1|heads|1
14|1|heres|1
14|1|hide|2
14|1|houses|1
14|1|i|2
14|1|in|4
14|1|kids|2
14|1|left|1
14|1|lines|1
14|1|load|1
14|1|mama|1
14|1|me|1
14|1|melting|1
14|1|must|1
14|1|never|5
14|1|night|2
14|1|no|5
14|1|none|1
14|1|nowhere|4
14|1|of|8
14|1|off|5
14|1|one|1
14|1|out|6
14|1|places|1
14|1|rise|1
14|1|run|2
14|1|shall|1
14|1|shes|1
14|1|silver|1
14|1|sky|1
14|1|so|1
14|1|spitting|5
14|1|steps|1
14|1|sun|3
14|1|the|21
14|1|to|5
14|1|trace|1
14|1|us|1
14|1|watch|1
14|1|were|3
14|1|what|1
14|1|whats|1
14|1|whisper|1
14|1|will|1
14|1|winds|1
14|1|world|5
14|1|wounded|1
14|1|you|1
14|1|your|3
14|2|ah|15
14|2|close|6
14|2|closer|4
14|2|come|7
14|2|dont|4
14|2|fail|4
14|2|fall|1
14|2|hearts|1
14|2|hold|1
14|2|in|5
14|2|let|3
14|2|light|8
14|2|love|1
14|2|me|4
14|2|no|1
14|2|nothing|1
14|2|now|7
14|2|of|1
14|2|oh|3
14|2|one|1
14|2|rays|1
14|2|see|1
14|2|stars|4
14|2|the|1
14|2|time|13
14|2|when|1
14|2|you|2
14|3|a|4
14|3|and|2
14|3|bleed|1
14|3|break|2
14|3|dont|4
14|3|feed|2
14|3|for|8
14|3|heaven|2
14|3|hell|6
14|3|hunger|2
14|3|hungry|1
14|3|hunted|1
14|3|i|5
14|3|im|6
14|3|in|2
14|3|into|11
14|3|leave|2
14|3|like|4
14|3|lonely|2
14|3|lost|4
14|3|me|5
14|3|mm|2
14|3|my|2
14|3|now|2
14|3|oh|2
14|3|only|2
14|3|spell|2
14|3|taste|6
14|3|the|13
14|3|wild|11
14|3|with|3
14|3|wolf|4
14|3|you|2
14|4|addiction|1
14|4|again|2
14|4|all|1
14|4|and|8
14|4|around|1
14|4|baby|2
14|4|battle|1
14|4|becoming|1
14|4|creatures|1
14|4|dance|4
14|4|dice|2
14|4|do|1
14|4|down|1
14|4|eating|4
14|4|esg|4
14|4|feels|2
14|4|fiction|1
14|4|fleez|4
14|4|i|4
14|4|in|4
14|4|is|1
14|4|it|2
14|4|know|1
14|4|leaves|4
14|4|like|2
14|4|lords|2
14|4|make|2
14|4|me|4
14|4|moody|12
14|4|my|3
14|4|nice|2
14|4|no|1
14|4|nuts|4
14|4|on|2
14|4|once|2
14|4|or|2
14|4|ow|1
14|4|right|1
14|4|road|2
14|4|roll|2
14|4|round|1
14|4|shuffle|1
14|4|thats|5
14|4|the|12
14|4|this|2
14|4|to|6
14|4|transformation|2
14|4|twice|2
14|4|up|1
14|4|very|13
14|4|we|4
14|4|where|4
14|4|wilderness|1
14|4|with|1
14|4|wont|1
14|4|yeah|54
14|4|you|1
14|5|a|2
14|5|all|8
14|5|as|1
14|5|baby|1
14|5|believer|1
14|5|bindings|1
14|5|broke|3
14|5|burning|8
14|5|caught|1
14|5|do|15
14|5|fever|1
14|5|fire|8
14|5|flow|3
14|5|from|1
14|5|get|9
14|5|glow|3
14|5|go|1
14|5|gonna|15
14|5|hand|1
14|5|her|2
14|5|hiding|2
14|5|i|3
14|5|ill|1
14|5|in|1
14|5|into|8
14|5|is|1
14|5|lay|1
14|5|like|3
14|5|me|2
14|5|meteor|1
14|5|of|9
14|5|on|1
14|5|ooh|3
14|5|out|8
14|5|over|1
14|5|red|1
14|5|release|1
14|5|river|1
14|5|sea|8
14|5|smoke|3
14|5|styx|1
14|5|teachers|1
14|5|that|8
14|5|the|20
14|5|there|1
14|5|theyre|1
14|5|to|9
14|5|took|1
14|5|water|9
14|5|well|1
14|5|what|16
14|5|when|9
14|5|you|25
14|5|your|1
14|6|all|2
14|6|and|4
14|6|as|2
14|6|blacktop|1
14|6|bodies|1
14|6|chains|1
14|6|close|1
14|6|dancing|1
14|6|dying|1
14|6|easy|1
14|6|flows|3
14|6|god|1
14|6|gone|4
14|6|green|1
14|6|held|1
14|6|hello|3
14|6|his|1
14|6|hold|3
14|6|home|4
14|6|i|2
14|6|in|2
14|6|is|3
14|6|lights|1
14|6|like|1
14|6|lock|1
14|6|love|3
14|6|me|1
14|6|means|1
14|6|mercy|1
14|6|my|1
14|6|now|1
14|6|of|1
14|6|oh|1
14|6|on|4
14|6|one|12
14|6|open|4
14|6|opened|2
14|6|our|2
14|6|pain|2
14|6|road|1
14|6|rolling|1
14|6|sang|1
14|6|sea|1
14|6|sway|4
14|6|the|8
14|6|though|1
14|6|thunder|1
14|6|til|3
14|6|time|1
14|6|to|6
14|6|under|1
14|6|up|2
14|6|was|1
14|6|way|1
14|6|we|4
14|6|were|1
14|6|young|1
14|7|bout|3
14|7|control|6
14|7|different|17
14|7|differеnt|2
14|7|do|3
14|7|dont|2
14|7|feel|9
14|7|goes|10
14|7|how|11
14|7|i|16
14|7|it|10
14|7|its|3
14|7|keeps|8
14|7|leave|2
14|7|mean|2
14|7|no|1
14|7|of|6
14|7|oh|2
14|7|on|8
14|7|out|9
14|7|really|2
14|7|say|2
14|7|spinnin|49
14|7|the|8
14|7|til|2
14|7|to|4
14|7|today|18
14|7|wait|2
14|7|want|2
14|7|what|2
14|7|world|8
14|7|yeah|2
14|7|you|5
14|8|a|3
14|8|above|1
14|8|all|1
14|8|an|1
14|8|asked|1
14|8|beckoning|1
14|8|cant|1
14|8|circle|1
14|8|come|1
14|8|complete|1
14|8|contained|1
14|8|dance|1
14|8|does|1
14|8|evershifting|1
14|8|eye|2
14|8|favorite|1
14|8|fire|1
14|8|glint|2
14|8|golden|1
14|8|hanging|1
14|8|he|2
14|8|heavenly|1
14|8|him|1
14|8|his|2
14|8|i|3
14|8|in|3
14|8|it|1
14|8|its|1
14|8|just|1
14|8|light|1
14|8|like|1
14|8|looked|1
14|8|mars|2
14|8|more|1
14|8|my|2
14|8|no|1
14|8|not|1
14|8|now|1
14|8|on|1
14|8|orb|1
14|8|path|1
14|8|rosy|1
14|8|said|2
14|8|seas|1
14|8|shimmering|1
14|8|show|1
14|8|son|1
14|8|surface|1
14|8|the|3
14|8|to|1
14|8|tonight|1
14|8|tunnel|1
14|8|watched|1
14|8|what|1
14|8|with|4
14|8|you|1
15|1|abducted|2
15|1|above|1
15|1|all|3
15|1|and|6
15|1|apart|3
15|1|away|6
15|1|be|3
15|1|because|6
15|1|been|2
15|1|bleed|12
15|1|bliss|1
15|1|breaking|1
15|1|broke|3
15|1|dream|1
15|1|from|1
15|1|he|14
15|1|heart|9
15|1|her|2
15|1|him|7
15|1|hope|1
15|1|i|14
15|1|id|2
15|1|it|3
15|1|knew|7
15|1|left|6
15|1|love|1
15|1|loved|6
15|1|me|9
15|1|my|8
15|1|never|1
15|1|no|3
15|1|one|1
15|1|out|11
15|1|really|6
15|1|reasons|1
15|1|right|7
15|1|shed|1
15|1|start|1
15|1|taking|2
15|1|that|6
15|1|the|1
15|1|then|7
15|1|to|7
15|1|took|6
15|1|tore|3
15|1|was|2
15|1|would|3
15|2|a|2
15|2|afraid|1
15|2|all|1
15|2|and|7
15|2|away|2
15|2|be|1
15|2|been|1
15|2|before|1
15|2|behold|1
15|2|break|1
15|2|but|2
15|2|cannot|2
15|2|care|1
15|2|cause|2
15|2|children|1
15|2|day|3
15|2|death|2
15|2|die|1
15|2|dont|2
15|2|exactly|2
15|2|fearful|1
15|2|go|7
15|2|good|3
15|2|have|2
15|2|here|2
15|2|hole|3
15|2|i|18
15|2|if|2
15|2|in|1
15|2|inside|3
15|2|is|2
15|2|it|1
15|2|its|2
15|2|just|1
15|2|know|2
15|2|land|1
15|2|lay|1
15|2|life|1
15|2|light|3
15|2|live|1
15|2|living|1
15|2|make|2
15|2|me|1
15|2|memory|1
15|2|my|2
15|2|never|1
15|2|night|1
15|2|not|3
15|2|of|1
15|2|our|3
15|2|out|5
15|2|outside|3
15|2|people|2
15|2|really|12
15|2|see|2
15|2|seniors|1
15|2|should|1
15|2|sleep|2
15|2|some|1
15|2|stay|4
15|2|stop|2
15|2|that|2
15|2|thats|1
15|2|the|2
15|2|there|1
15|2|these|1
15|2|theyll|4
15|2|thing|1
15|2|things|1
15|2|think|3
15|2|this|1
15|2|those|1
15|2|to|18
15|2|torture|3
15|2|treacherous|1
15|2|up|4
15|2|want|13
15|2|we|2
15|2|whats|2
15|2|where|1
15|2|will|1
15|2|yeah|1
15|2|you|11
15|2|youll|1
15|2|your|2
15|2|youre|1
15|3|afraid|3
15|3|again|1
15|3|all|2
15|3|alone|3
15|3|am|3
15|3|and|3
15|3|at|3
15|3|away|1
15|3|be|1
15|3|brain|2
15|3|cant|4
15|3|cause|8
15|3|come|2
15|3|do|1
15|3|feeling|1
15|3|go|1
15|3|goes|1
15|3|happy|1
15|3|hard|1
15|3|have|3
15|3|havent|1
15|3|help|1
15|3|i|19
15|3|im|1
15|3|it|3
15|3|know|6
15|3|light|3
15|3|lonely|1
15|3|lost|3
15|3|me|4
15|3|mean|5
15|3|my|3
15|3|need|1
15|3|night|3
15|3|not|1
15|3|of|3
15|3|once|1
15|3|please|2
15|3|problem|1
15|3|quite|2
15|3|save|1
15|3|seem|2
15|3|shaky|1
15|3|sleep|3
15|3|slowly|1
15|3|so|1
15|3|something|1
15|3|take|1
15|3|tell|2
15|3|that|1
15|3|thats|2
15|3|the|3
15|3|then|1
15|3|they|1
15|3|things|1
15|3|to|3
15|3|tried|1
15|3|what|7
15|3|whats|2
15|3|with|2
15|3|wrong|3
15|3|yeah|6
15|3|you|6
15|4|a|1
15|4|above|1
15|4|adultery|1
15|4|all|5
15|4|alone|3
15|4|am|1
15|4|and|1
15|4|at|2
15|4|away|1
15|4|back|1
15|4|bad|4
15|4|but|2
15|4|cant|1
15|4|crying|2
15|4|dark|1
15|4|drifting|2
15|4|drug|1
15|4|evening|1
15|4|family|1
15|4|flying|2
15|4|foes|1
15|4|for|5
15|4|fornication|1
15|4|from|1
15|4|get|1
15|4|go|2
15|4|gull|1
15|4|hands|1
15|4|happy|1
15|4|hard|1
15|4|have|1
15|4|heart|1
15|4|hold|1
15|4|home|1
15|4|i|8
15|4|im|4
15|4|in|5
15|4|is|4
15|4|know|6
15|4|late|3
15|4|love|1
15|4|me|4
15|4|minds|1
15|4|morning|1
15|4|most|4
15|4|mother|1
15|4|my|7
15|4|night|2
15|4|of|1
15|4|on|1
15|4|out|1
15|4|people|1
15|4|reap|1
15|4|sad|1
15|4|see|1
15|4|shaking|1
15|4|slow|1
15|4|so|2
15|4|sow|1
15|4|starts|1
15|4|street|1
15|4|the|6
15|4|things|1
15|4|to|5
15|4|told|1
15|4|towards|1
15|4|troubles|1
15|4|trying|2
15|4|up|1
15|4|us|1
15|4|use|1
15|4|wake|1
15|4|want|4
15|4|we|4
15|4|what|5
15|4|when|2
15|4|where|1
15|4|who|1
15|4|will|1
15|4|you|5
15|4|youll|1
15|5|all|1
15|5|alone|2
15|5|and|2
15|5|as|2
15|5|at|3
15|5|be|3
15|5|believe|1
15|5|bright|2
15|5|but|2
15|5|by|1
15|5|cant|3
15|5|clear|1
15|5|deceit|1
15|5|easy|1
15|5|everyday|1
15|5|far|2
15|5|figured|1
15|5|for|4
15|5|forget|1
15|5|from|2
15|5|get|3
15|5|hard|1
15|5|help|2
15|5|home|2
15|5|hoping|2
15|5|i|17
15|5|ill|1
15|5|im|6
15|5|in|1
15|5|its|3
15|5|just|1
15|5|keep|1
15|5|know|2
15|5|knows|1
15|5|lies|1
15|5|light|2
15|5|make|2
15|5|me|4
15|5|my|2
15|5|night|3
15|5|no|5
15|5|of|1
15|5|on|4
15|5|one|1
15|5|our|1
15|5|own|2
15|5|playing|1
15|5|point|1
15|5|right|3
15|5|searching|1
15|5|side|2
15|5|singing|1
15|5|sit|1
15|5|some|1
15|5|surprise|1
15|5|surrounding|2
15|5|swing|1
15|5|that|1
15|5|thats|1
15|5|the|1
15|5|theres|4
15|5|things|3
15|5|ties|1
15|5|to|5
15|5|try|2
15|5|tryin|2
15|5|unknown|2
15|5|until|1
15|5|use|1
15|5|walk|5
15|5|wanna|2
15|5|wanted|1
15|5|when|10
15|5|you|1
15|5|your|5
15|6|a|2
15|6|about|2
15|6|all|4
15|6|and|5
15|6|anyone|2
15|6|around|1
15|6|be|1
15|6|but|3
15|6|by|1
15|6|can|5
15|6|clear|1
15|6|cloud|1
15|6|disguise|1
15|6|dont|2
15|6|else|1
15|6|enough|5
15|6|eyes|2
15|6|for|5
15|6|frown|1
15|6|fuck|1
15|6|had|1
15|6|have|1
15|6|heal|6
15|6|hidden|1
15|6|i|10
15|6|in|3
15|6|leave|2
15|6|led|1
15|6|life|2
15|6|light|1
15|6|lonely|2
15|6|make|2
15|6|me|10
15|6|my|2
15|6|myself|11
15|6|near|1
15|6|never|8
15|6|no|1
