album_id|song_num|term_str|n|max_pos|song_dfidf|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment|tfidf
13|3|crying|2|VBG|123.57372030061735|0.0|0.0|0.0|0.0|0.0|1.3431926119632325|0.0|0.0|-1.3431926119632325|1.3431926119632325
13|3|flying|2|VBG|49.62284237296636|0.0|0.0|0.0|1.7722443704630844|0.0|0.0|0.0|0.0|1.7722443704630844|1.7722443704630844
13|3|happy|1|JJ|153.20621889921506|0.0|0.6177670116903833|0.0|0.0|0.6177670116903833|0.0|0.0|0.6177670116903833|0.6177670116903833|0.6177670116903833
13|3|late|3|JJ|195.2236345519964|0.0|0.0|0.0|0.0|0.0|1.6638377944772418|0.0|0.0|-1.6638377944772418|1.6638377944772418
13|3|love|1|NN|480.125143902306|0.0|0.0|0.0|0.0|0.2449618081134214|0.0|0.0|0.0|0.2449618081134214|0.2449618081134214
13|3|mother|1|NN|149.6832542490427|0.0|0.6236802260376779|0.0|0.0|0.6236802260376779|0.6236802260376779|0.0|0.6236802260376779|0.0|0.6236802260376779
13|3|shaking|1|VBG|37.8720215451129|0.0|0.0|0.0|0.9468005386278224|0.0|0.0|0.0|0.0|-0.9468005386278224|0.9468005386278224
13|4|deceit|1|NN|17.792664807819882|0.5233136708182319|0.0|0.5233136708182319|0.5233136708182319|0.0|0.5233136708182319|0.5233136708182319|0.0|-0.5233136708182319|0.5233136708182319
13|4|ill|1|NNP|433.76405954563927|0.140969795107455|0.0|0.140969795107455|0.140969795107455|0.0|0.140969795107455|0.0|0.0|-0.140969795107455|0.140969795107455
13|4|surprise|1|NN|70.8059086379991|0.0|0.0|0.0|0.3786412226630967|0.3786412226630967|0.0|0.3786412226630967|0.0|0.3786412226630967|0.3786412226630967
13|4|unknown|2|JJ|60.53766662220867|0.0|0.7913420473491329|0.0|0.7913420473491329|0.0|0.0|0.0|0.0|-0.7913420473491329|0.7913420473491329
13|5|frown|1|JJ|24.93410970956636|0.0|0.0|0.0|0.0|0.0|0.7555790821080713|0.0|0.0|-0.7555790821080713|0.7555790821080713
13|5|heal|6|VB|43.86821941913272|0.0|0.0|0.0|0.0|3.988019947193883|0.0|0.0|3.988019947193883|3.988019947193883|3.988019947193883
13|5|leave|2|VB|344.3127356691418|0.0|0.0|0.0|0.0|0.0|0.5639848250108793|0.5639848250108793|0.0|-0.5639848250108793|0.5639848250108793
13|5|lonely|2|JJ|149.6832542490427|0.907171237872986|0.0|0.907171237872986|0.907171237872986|0.0|0.907171237872986|0.0|0.0|-0.907171237872986|0.907171237872986
13|6|god|3|NNP|173.41452441639672|0.0|0.9373758076561984|0.0|0.9373758076561984|0.9373758076561984|0.0|0.0|0.9373758076561984|0.9373758076561984|0.9373758076561984
13|6|honest|1|NN|103.07533324441734|0.3817604934978419|0.0|0.3817604934978419|0.3817604934978419|0.3817604934978419|0.3817604934978419|0.0|0.3817604934978419|0.3817604934978419|0.3817604934978419
13|6|late|1|JJ|195.2236345519964|0.0|0.0|0.0|0.0|0.0|0.295793385684843|0.0|0.0|-0.295793385684843|0.295793385684843
13|6|leave|6|VB|344.3127356691418|0.0|0.0|0.0|0.0|0.0|1.2407666150239345|1.2407666150239345|0.0|-1.2407666150239345|1.2407666150239345
13|6|missing|1|VBG|103.07533324441734|0.0|0.0|0.0|0.3817604934978419|0.0|0.3817604934978419|0.0|0.0|-0.3817604934978419|0.3817604934978419
13|6|wasted|2|VBN|85.24568474593272|0.8118636642469783|0.0|0.8118636642469783|0.0|0.0|0.0|0.0|0.0|-0.8118636642469783|0.8118636642469783
13|7|crying|3|VBG|123.57372030061735|0.0|0.0|0.0|0.0|0.0|0.4477308706544107|0.0|0.0|-0.4477308706544107|0.4477308706544107
13|7|drown|3|NN|60.53766662220867|0.0|0.0|0.0|0.5605339502056358|0.0|0.5605339502056358|0.0|0.0|-0.5605339502056358|0.5605339502056358
13|7|loving|1|NN|60.53766662220867|0.0|0.0|0.0|0.0|0.1868446500685452|0.0|0.0|0.1868446500685452|0.1868446500685452|0.1868446500685452
13|7|smile|2|NN|153.20621889921506|0.0|0.0|0.0|0.0|0.274563116306837|0.0|0.274563116306837|0.274563116306837|0.274563116306837|0.274563116306837
13|8|bad|7|JJ|209.79950542994197|1.4985678959281568|0.0|1.4985678959281568|1.4985678959281568|0.0|1.4985678959281568|0.0|0.0|-1.4985678959281568|1.4985678959281568
13|8|black|3|JJ|226.3234979711905|0.0|0.0|0.0|0.0|0.0|0.6172459035577923|0.0|0.0|-0.6172459035577923|0.6172459035577923
13|8|endangered|1|VBN|9.89633240390994|0.0|0.0|0.0|0.4948166201954971|0.0|0.0|0.0|0.0|-0.4948166201954971|0.4948166201954971
13|8|honest|1|NN|103.07533324441734|0.2863203701233815|0.0|0.2863203701233815|0.2863203701233815|0.2863203701233815|0.2863203701233815|0.0|0.2863203701233815|0.2863203701233815|0.2863203701233815
13|8|ill|1|NNP|433.76405954563927|0.1198243258413368|0.0|0.1198243258413368|0.1198243258413368|0.0|0.1198243258413368|0.0|0.0|-0.1198243258413368|0.1198243258413368
13|8|justice|1|NN|31.58532961563977|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3948166201954971|0.3948166201954971|0.3948166201954971
13|8|love|4|NN|480.125143902306|0.0|0.0|0.0|0.0|0.3919388929814743|0.0|0.0|0.0|0.3919388929814743|0.3919388929814743
13|8|precious|2|JJ|43.86821941913272|0.0|0.7311369903188787|0.0|0.0|0.7311369903188787|0.0|0.7311369903188787|0.0|0.7311369903188787|0.7311369903188787
13|8|sympathy|4|NN|60.53766662220867|0.0|0.0|0.0|0.0|0.0|1.345281480493526|0.0|0.0|1.345281480493526|1.345281480493526
13|8|weight|1|NN|107.31969291886077|0.0|0.2824202445233178|0.2824202445233178|0.2824202445233178|0.2824202445233178|0.2824202445233178|0.2824202445233178|0.2824202445233178|0.0|0.2824202445233178
13|9|bad|1|JJ|209.79950542994197|0.305830182842481|0.0|0.305830182842481|0.305830182842481|0.0|0.305830182842481|0.0|0.0|-0.305830182842481|0.305830182842481
13|9|crazy|1|JJ|98.75078256521326|0.4149192544756859|0.0|0.0|0.4149192544756859|0.0|0.4149192544756859|0.0|0.0|-0.4149192544756859|0.4149192544756859
13|9|crying|1|VBG|123.57372030061735|0.0|0.0|0.0|0.0|0.0|0.3837693177037806|0.0|0.0|-0.3837693177037806|0.3837693177037806
