album_id|term_str|n|tfidf|max_pos|album_dfidf|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment
0|afraid|2|0.1084539708282991|JJ|44.89994392291585|0.0|0.0|0.0|0.1084539708282991|0.0|0.0|0.0|0.0|-0.1084539708282991
0|beautiful|2|0.1196558520043908|JJ|43.07610672158071|0.0|0.0|0.0|0.0|0.1196558520043908|0.0|0.0|0.0|0.1196558520043908
0|favorite|2|0.1675723229071722|JJ|33.17931993562011|0.0|0.0|0.0|0.0|0.1675723229071722|0.0|0.0|0.1675723229071722|0.1675723229071722
0|ill|4|0.0274349711633907|NNP|18.51860553528877|0.0274349711633907|0.0|0.0274349711633907|0.0274349711633907|0.0|0.0274349711633907|0.0|0.0|-0.0274349711633907
0|late|4|0.1797502706487584|JJ|46.914820639325946|0.0|0.0|0.0|0.0|0.0|0.1797502706487584|0.0|0.0|-0.1797502706487584
0|love|6|0.0286587804648824|NN|13.584261940354294|0.0|0.0|0.0|0.0|0.0286587804648824|0.0|0.0|0.0|0.0286587804648824
0|mystery|1|0.0876057037799732|NN|31.538053360790357|0.0|0.0876057037799732|0.0|0.0|0.0|0.0|0.0876057037799732|0.0|0.0
0|save|1|0.0409925953046221|VB|47.22346979092473|0.0|0.0|0.0|0.0|0.0409925953046221|0.0|0.0|0.0409925953046221|0.0409925953046221
0|shell|1|0.0713567454266077|NNP|38.53264253036819|0.0713567454266077|0.0|0.0|0.0713567454266077|0.0|0.0713567454266077|0.0713567454266077|0.0|-0.0713567454266077
0|sore|1|0.1243259286379554|RB|17.90293372386559|0.1243259286379554|0.0|0.0|0.0|0.0|0.1243259286379554|0.0|0.0|-0.1243259286379554
0|starry|4|0.608414825662933|NNP|10.951466861932795|0.0|0.608414825662933|0.0|0.0|0.608414825662933|0.0|0.0|0.0|0.608414825662933
1|abandon|1|0.0730097790795519|NNP|10.951466861932795|0.0|0.0|0.0|0.0730097790795519|0.0|0.0730097790795519|0.0|0.0|-0.0730097790795519
1|alive|3|0.0667351403563517|JJ|46.71459824944622|0.0|0.0667351403563517|0.0|0.0|0.0667351403563517|0.0|0.0|0.0667351403563517|0.0667351403563517
1|avoid|1|0.0518769457366032|NNP|23.344625581471448|0.0|0.0|0.0|0.0518769457366032|0.0|0.0|0.0|0.0|-0.0518769457366032
1|broken|19|0.4640755677685572|JJ|45.79693102979183|0.4640755677685572|0.0|0.0|0.4640755677685572|0.0|0.4640755677685572|0.0|0.0|-0.4640755677685572
1|crazy|1|0.0330097790795519|JJ|39.61173489546236|0.0330097790795519|0.0|0.0|0.0330097790795519|0.0|0.0330097790795519|0.0|0.0|-0.0330097790795519
1|create|4|0.2387057829848745|VBP|17.90293372386559|0.0|0.0|0.0|0.0|0.2387057829848745|0.0|0.0|0.0|0.2387057829848745
1|dance|2|0.0458892247680781|NN|46.46284007767909|0.0|0.0|0.0|0.0|0.0458892247680781|0.0|0.0|0.0458892247680781|0.0458892247680781
1|darkness|2|0.0740078323420081|NN|36.07881826672897|0.0740078323420081|0.0|0.0|0.0740078323420081|0.0|0.0740078323420081|0.0|0.0|-0.0740078323420081
1|darling|3|0.1156308372098096|NNP|34.689251162942895|0.0|0.0|0.0|0.0|0.1156308372098096|0.0|0.0|0.1156308372098096|0.1156308372098096
1|drown|1|0.0440774457269878|NN|29.75227586571677|0.0|0.0|0.0|0.0440774457269878|0.0|0.0440774457269878|0.0|0.0|-0.0440774457269878
1|falling|1|0.0222450467854505|VBG|46.71459824944622|0.0|0.0|0.0|0.0|0.0|0.0222450467854505|0.0|0.0|-0.0222450467854505
1|good|9|0.0653995312084213|JJ|33.2447616976142|0.0|0.0653995312084213|0.0|0.0|0.0653995312084213|0.0|0.0653995312084213|0.0653995312084213|0.0653995312084213
1|happy|2|0.0520579059975836|JJ|44.89994392291585|0.0|0.0520579059975836|0.0|0.0|0.0520579059975836|0.0|0.0|0.0520579059975836|0.0520579059975836
1|haunted|1|0.0652102790699365|VBN|14.672312790735724|0.0|0.0|0.0|0.0652102790699365|0.0|0.0652102790699365|0.0|0.0|-0.0652102790699365
1|ill|3|0.0098765896188206|NNP|18.51860553528877|0.0098765896188206|0.0|0.0098765896188206|0.0098765896188206|0.0|0.0098765896188206|0.0|0.0|-0.0098765896188206
1|killing|1|0.0420507378143871|VBG|31.538053360790357|0.0420507378143871|0.0|0.0|0.0420507378143871|0.0|0.0420507378143871|0.0|0.0|-0.0420507378143871
1|late|2|0.043140064955702|JJ|46.914820639325946|0.0|0.0|0.0|0.0|0.0|0.043140064955702|0.0|0.0|-0.043140064955702
1|laugh|6|0.1723044268863228|NN|43.07610672158071|0.0|0.0|0.0|0.0|0.1723044268863228|0.0|0.1723044268863228|0.0|0.1723044268863228
1|leave|5|0.0445585672605862|VB|37.42919649889244|0.0|0.0|0.0|0.0|0.0|0.0445585672605862|0.0445585672605862|0.0|-0.0445585672605862
1|lie|1|0.0244250298825556|NN|45.79693102979183|0.0244250298825556|0.0|0.0244250298825556|0.0|0.0|0.0244250298825556|0.0|0.0|-0.0244250298825556
1|lost|5|0.0722277338791758|VBN|45.50347234388077|0.0|0.0|0.0|0.0|0.0|0.0722277338791758|0.0|0.0|-0.0722277338791758
1|love|13|0.0298051316834777|NN|13.584261940354294|0.0|0.0|0.0|0.0|0.0298051316834777|0.0|0.0|0.0|0.0298051316834777
1|mess|23|0.8865030852752074|VB|34.689251162942895|0.0|0.0|0.8865030852752074|0.0|0.0|0.0|0.0|0.0|-0.8865030852752074
1|present|3|0.1956308372098096|JJ|14.672312790735724|0.0|0.1956308372098096|0.0|0.0|0.1956308372098096|0.0|0.1956308372098096|0.1956308372098096|0.1956308372098096
1|pretty|1|0.026884024164388|RB|44.35863987124021|0.0|0.026884024164388|0.0|0.0|0.026884024164388|0.0|0.0|0.026884024164388|0.026884024164388
1|serve|2|0.1107681422954409|VB|20.76902668039518|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1107681422954409|-0.1107681422954409
1|shoot|1|0.0489117134521172|VB|25.678649562361556|0.0489117134521172|0.0|0.0|0.0489117134521172|0.0|0.0|0.0|0.0|-0.0489117134521172
1|sing|2|0.0444900935709011|VBG|46.71459824944622|0.0|0.0444900935709011|0.0|0.0|0.0444900935709011|0.0444900935709011|0.0|0.0444900935709011|0.0444900935709011
1|strike|1|0.0596764457462186|NN|17.90293372386559|0.0596764457462186|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.0596764457462186
1|sun|1|0.0126956196654584|NN|43.7998878458317|0.0|0.0126956196654584|0.0|0.0|0.0126956196654584|0.0|0.0126956196654584|0.0126956196654584|0.0126956196654584
1|sweet|5|0.1388944005458424|JJ|43.75173617194039|0.0|0.1388944005458424|0.0|0.0|0.1388944005458424|0.0|0.1388944005458424|0.1388944005458424|0.1388944005458424
1|true|2|0.0381690483095451|JJ|47.23419728306216|0.0|0.0|0.0|0.0|0.0381690483095451|0.0|0.0|0.0381690483095451|0.0381690483095451
1|truth|23|0.4666047169777202|NN|47.1676507379652|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4666047169777202|0.4666047169777202
1|understanding|1|0.0652102790699365|JJ|14.672312790735724|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0652102790699365|0.0652102790699365
1|white|1|0.0209179044714383|JJ|47.06528506073638|0.0|0.0209179044714383|0.0|0.0|0.0209179044714383|0.0|0.0|0.0209179044714383|0.0209179044714383
2|black|17|0.2319188955320867|JJ|46.65662486586687|0.0|0.0|0.0|0.0|0.0|0.2319188955320867|0.0|0.0|-0.2319188955320867
2|bottom|1|0.0350422815119892|NN|31.538053360790357|0.0|0.0|0.0|0.0|0.0|0.0350422815119892|0.0|0.0|-0.0350422815119892
2|broken|2|0.0407083831375927|JJ|45.79693102979183|0.0407083831375927|0.0|0.0|0.0407083831375927|0.0|0.0407083831375927|0.0|0.0|-0.0407083831375927
2|brother|2|0.0670289291628689|NN|33.17931993562011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0670289291628689|0.0670289291628689
2|clean|1|0.0239311704008781|JJ|43.07610672158071|0.0|0.0|0.0|0.0|0.0239311704008781|0.0|0.0|0.0239311704008781|0.0239311704008781
2|escape|1|0.03083659680917|NN|36.07881826672897|0.0|0.03083659680917|0.0|0.03083659680917|0.0|0.0|0.0|0.0|0.0
2|fight|2|0.0359500541297516|VB|46.914820639325946|0.0359500541297516|0.0|0.0|0.0359500541297516|0.0|0.0|0.0|0.0|-0.0359500541297516
