album_id|term_str|n|tfidf
28|call|2|0.007108921141547806
28|calls|4|0.0558195634704254
28|came|1|0.00694178245733575
28|can|6|0.0026732920252957437
28|cant|2|0.0020159815709983385
28|caps|1|0.02422890898657698
28|cards|1|0.013346468196146464
28|cat|1|0.017215800576306377
28|cause|8|0.01684012145013797
28|cheering|2|0.057307375495277854
28|children|3|0.025913780640390065
28|china|1|0.02422890898657698
28|city|1|0.00738220579163183
28|class|1|0.019804130225515033
28|clean|1|0.009530112106544404
28|clouds|2|0.0279097817352127
28|cold|2|0.009895410852639947
28|come|4|0.004370172397708265
28|coming|2|0.008706905616254186
28|complain|1|0.021640579337368324
28|concerned|1|0.021640579337368324
28|cops|2|0.030758702928906173
28|cost|1|0.019804130225515033
28|could|5|0.006765673219559412
28|cracker|1|0.028653687747638927
28|cranes|1|0.028653687747638927
28|credit|1|0.019804130225515033
28|creeping|1|0.0183796696286683
28|crumble|2|0.04845781797315396
28|cupboard|1|0.021640579337368324
28|damaged|2|0.057307375495277854
28|dance|2|0.015228725033654241
28|dare|2|0.0367593392573366
28|dark|1|0.005957745194785094
28|daughter|1|0.017215800576306377
28|day|1|0.002517003696273802
28|dead|5|0.02396938071211587
28|dealers|2|0.04328115867473665
28|devils|1|0.021640579337368324
28|devon|1|0.028653687747638927
28|did|2|0.007108921141547806
28|dinosaurs|1|0.02422890898657698
28|disaster|1|0.019804130225515033
28|do|5|0.0026146333262901363
28|doctor|1|0.02422890898657698
28|does|1|0.005603009138661274
28|doesnt|4|0.036874619613940486
28|dont|25|0.007338771551846911
28|door|2|0.01155582680994766
28|down|19|0.014456198995560188
28|drag|1|0.017215800576306377
28|dragging|1|0.021640579337368324
28|dreamer|1|0.02422890898657698
28|dropped|1|0.017215800576306377
28|drunken|2|0.057307375495277854
28|ducks|1|0.028653687747638927
28|earth|1|0.009218654903485122
28|easy|1|0.008637926880130022
28|eat|15|0.15304038249053667
28|eaten|1|0.02422890898657698
28|edited|1|0.028653687747638927
28|eggs|1|0.02422890898657698
28|elephants|1|0.028653687747638927
28|else|1|0.006732465135307622
28|em|1|0.009218654903485122
28|end|5|0.020379304851521247
28|enough|1|0.004353452808127093
28|erased|1|0.02422890898657698
28|ever|1|0.0038098388798725197
28|evidence|1|0.02422890898657698
28|eyes|11|0.012017974093697729
28|face|5|0.020379304851521247
28|fall|1|0.003430503154094272
28|falling|2|0.01476441158326366
28|far|1|0.004353452808127093
28|feel|8|0.009425843020794616
28|fell|6|0.06340541388626704
28|fight|1|0.007158196618755866
28|fingernails|1|0.02422890898657698
28|firing|1|0.028653687747638927
28|first|1|0.006333359785875859
28|five|3|0.03286371811017342
28|flan|4|0.11461475099055571
28|fleabitten|1|0.028653687747638927
28|flies|2|0.034431601152612755
28|flip|1|0.016231763313755723
28|flood|1|0.0183796696286683
28|fool|1|0.011806984552693776
28|footsteps|1|0.02422890898657698
28|for|9|0.0026419577586648878
28|force|1|0.016231763313755723
28|forever|1|0.008366243054182486
28|four|1|0.012791021815244432
28|fracturing|1|0.028653687747638927
28|fresh|1|0.019804130225515033
28|friends|1|0.00464366670913407
28|from|5|0.0026146333262901363
28|frozen|1|0.012791021815244432
28|fruit|2|0.030758702928906173
28|fucked|1|0.012791021815244432
28|fucker|2|0.057307375495277854
28|full|1|0.00738220579163183
28|funny|2|0.032463526627511445
28|further|1|0.014627470927097723
28|fuse|1|0.028653687747638927
28|gale|1|0.028653687747638927
28|gap|2|0.04845781797315396
28|genie|3|0.08596106324291679
28|get|9|0.010604073398393943
28|giant|1|0.021640579337368324
28|give|1|0.003941464293120539
28|given|1|0.012791021815244432
28|go|4|0.004031963141996677
28|gonna|7|0.021507150540230828
28|good|2|0.0048229742779071815
28|goods|2|0.057307375495277854
28|got|8|0.009425843020794616
28|green|2|0.017275853760260043
28|gunge|1|0.028653687747638927
28|gust|2|0.057307375495277854
28|had|3|0.007234461416860773
28|haha|1|0.02422890898657698
28|hail|3|0.0551390088860049
28|half|1|0.008105651509697668
28|hammerheaded|1|0.028653687747638927
28|hanging|1|0.011366561218397696
28|happen|3|0.04003940458843939
28|has|2|0.008993821348045137
28|have|6|0.004083327506523065
28|he|3|0.013931000127402211
28|head|2|0.007108921141547806
28|headlines|1|0.02422890898657698
28|heaven|1|0.01095457270339114
28|hell|4|0.03346497221672994
28|help|1|0.007158196618755866
28|here|1|0.0017180114589206122
28|hes|2|0.01476441158326366
28|hey|1|0.00694178245733575
28|hide|1|0.006732465135307622
28|him|3|0.01900007935762758
28|his|1|0.005603009138661274
28|holding|1|0.008637926880130022
28|hole|2|0.026692936392292928
28|home|3|0.007551011088821406
28|honey|1|0.010567568981044507
28|horses|1|0.021640579337368324
28|hour|2|0.026692936392292928
28|house|1|0.007158196618755866
28|how|3|0.0048744554095782565
28|hungry|1|0.015379351464453087
28|hypocrite|1|0.02422890898657698
28|i|69|0.0
28|if|4|0.002405016426226071
28|ill|4|0.004370172397708265
28|im|19|0.004158871013370346
28|in|35|0.0
28|infect|1|0.028653687747638927
28|inside|5|0.0190491943993626
28|intention|1|0.019804130225515033
28|into|8|0.012263731469785176
28|investments|2|0.057307375495277854
28|is|11|0.001595970293337892
28|it|20|0.002901764169705258
28|its|11|0.003229059482812641
28|ivy|1|0.02422890898657698
28|january|1|0.02422890898657698
28|jaws|2|0.04328115867473665
28|job|1|0.017215800576306377
28|jonny|1|0.028653687747638927
28|just|7|0.0031188406961783675
28|keep|3|0.00601812767174261
28|kettle|1|0.028653687747638927
28|kicks|1|0.017215800576306377
28|king|1|0.015379351464453087
28|knifes|1|0.028653687747638927
28|know|8|0.0017511035845769877
28|ladders|1|0.028653687747638927
28|landscape|1|0.019804130225515033
28|late|1|0.007158196618755866
28|lay|2|0.018437309806970243
28|left|2|0.006861006308188544
28|let|10|0.01624818469859419
28|lid|1|0.02422890898657698
28|lies|12|0.08858646949958195
28|lightning|1|0.014627470927097723
28|like|10|0.001450882084852629
28|liked|1|0.02422890898657698
28|likes|1|0.0183796696286683
28|list|1|0.015379351464453087
28|little|5|0.015362250385879163
28|lonely|3|0.023565845745468657
28|look|1|0.0021050151812672464
28|loonies|1|0.028653687747638927
28|lose|2|0.013464930270615244
28|love|1|0.0007608525787136941
28|magazine|1|0.017215800576306377
28|makes|2|0.015228725033654241
28|man|1|0.004213148119068075
28|mark|1|0.019804130225515033
28|may|1|0.012280060676218165
28|maybe|3|0.014843116278959921
28|me|31|0.0
28|mean|4|0.022412036554645097
28|meats|1|0.028653687747638927
28|meet|2|0.017843378870169034
28|mess|2|0.025582043630488865
28|mirror|1|0.008637926880130022
28|misguided|1|0.028653687747638927
28|miss|1|0.00694178245733575
28|mistresses|1|0.028653687747638927
28|mixed|1|0.021640579337368324
28|mongrel|1|0.028653687747638927
28|monster|1|0.017215800576306377
28|moon|3|0.021474589856267597
28|moonbeams|1|0.028653687747638927
28|more|14|0.03087765090500327
28|moth|1|0.021640579337368324
28|moving|1|0.01095457270339114
28|much|1|0.003941464293120539
28|murderers|2|0.057307375495277854
28|must|1|0.009218654903485122
28|my|12|0.0008655829555274676
28|myxomatosis|6|0.17192212648583358
28|naked|1|0.012791021815244432
28|naïve|1|0.028653687747638927
28|neat|1|0.028653687747638927
28|neck|1|0.012791021815244432
28|nervous|1|0.017215800576306377
28|never|2|0.0013611091688410218
28|newfound|1|0.028653687747638927
28|nice|1|0.011806984552693776
28|no|226|0.08341600818763747
28|not|22|0.00812014238994701
28|nothing|6|0.0177445621834193
28|nothings|1|0.016231763313755723
28|now|5|0.0022277433544131194
28|of|11|0.0
28|off|4|0.006131865734892588
28|oh|2|0.0025301670096139865
28|on|12|0.0017410585018231548
28|one|3|0.002282557736141082
28|only|1|0.0023076863742456754
28|oohah|4|0.11461475099055571
28|opportunist|1|0.028653687747638927
28|or|4|0.008420060725068986
28|other|4|0.021067809063790254
28|our|10|0.01624818469859419
28|out|19|0.008465424746769855
28|over|10|0.021050151812672467
28|papers|1|0.028653687747638927
28|parade|1|0.0183796696286683
28|part|1|0.009530112106544404
28|parting|1|0.021640579337368324
28|pay|2|0.018437309806970243
28|paying|16|0.45845900396222283
28|people|1|0.00577791340497383
28|phone|2|0.022733122436795393
28|photo|1|0.028653687747638927
28|pick|1|0.012280060676218165
28|pinch|1|0.028653687747638927
28|piss|1|0.0183796696286683
28|pitch|1|0.02422890898657698
28|place|1|0.004793876142423174
28|pointless|1|0.021640579337368324
28|poison|1|0.01395489086760635
28|poisoned|1|0.02422890898657698
28|pops|1|0.028653687747638927
28|pot|1|0.02422890898657698
28|powercut|1|0.028653687747638927
28|president|1|0.02422890898657698
28|pretty|1|0.008921689435084517
28|probably|2|0.0279097817352127
28|proceeded|1|0.028653687747638927
28|promise|1|0.012791021815244432
28|pulling|1|0.014627470927097723
28|punchup|2|0.057307375495277854
28|put|9|0.04452934883687976
28|question|1|0.013346468196146464
28|rag|1|0.021640579337368324
28|raindrops|47|1.138758722369118
28|raised|1|0.019804130225515033
28|range|1|0.021640579337368324
28|ransom|2|0.04845781797315396
28|rapping|1|0.028653687747638927
28|reach|8|0.09093248974718157
28|real|1|0.0052669522659475635
28|really|1|0.004213148119068075
28|reason|1|0.009530112106544404
28|recognize|1|0.015379351464453087
28|red|4|0.023830980779140375
28|remarks|1|0.028653687747638927
28|right|1|0.002205546493214519
28|rights|1|0.021640579337368324
28|ringing|12|0.2205560355440196
28|rise|1|0.008921689435084517
28|rivers|1|0.013346468196146464
28|roam|1|0.021640579337368324
28|rocks|1|0.019804130225515033
28|roof|1|0.017215800576306377
28|rotten|2|0.034431601152612755
28|round|3|0.025098729162547455
28|ruin|1|0.017215800576306377
28|said|1|0.0030724500771758326
28|sail|3|0.04869528994126717
28|sailed|1|0.028653687747638927
28|salivate|1|0.028653687747638927
28|salivating|1|0.028653687747638927
28|salt|1|0.013346468196146464
28|same|1|0.005105333345482458
28|sandbag|1|0.028653687747638927
28|sat|1|0.019804130225515033
28|scatterbrain|3|0.08596106324291679
28|scream|1|0.011366561218397696
28|screwed|1|0.028653687747638927
28|sea|2|0.016211303019395336
28|seams|1|0.019804130225515033
28|see|2|0.0010458533305160544
28|sent|1|0.017215800576306377
28|seven|1|0.015379351464453087
28|shadows|4|0.04227027592417803
28|sharks|1|0.019804130225515033
28|she|2|0.008151721940608498
28|shell|1|0.011366561218397696
28|shipwreck|1|0.02422890898657698
28|shootin|1|0.028653687747638927
28|shop|1|0.0183796696286683
28|should|14|0.05898407366695304
28|shoulder|4|0.06492705325502289
28|shout|1|0.014627470927097723
28|show|1|0.004947705426319973
28|showers|1|0.02422890898657698
28|shred|1|0.028653687747638927
28|sick|1|0.011366561218397696
28|side|4|0.019790821705279894
28|sing|1|0.00738220579163183
28|singing|2|0.02190914540678228
28|siren|1|0.028653687747638927
28|sit|8|0.053859721082460975
28|sitting|1|0.012791021815244432
28|six|1|0.0183796696286683
28|skinned|1|0.028653687747638927
28|sky|2|0.012285580439965117
28|sleep|4|0.021067809063790254
28|slept|1|0.019804130225515033
28|smacks|1|0.028653687747638927
28|smartass|1|0.028653687747638927
28|snakes|1|0.02422890898657698
28|snide|1|0.028653687747638927
28|so|8|0.0023484068965910114
28|someone|6|0.039178763653975164
28|someones|2|0.029254941854195447
28|something|2|0.006144900154351665
28|somewhere|2|0.020405384332071553
28|son|1|0.015379351464453087
28|soon|1|0.009857548307623063
28|sorry|1|0.011366561218397696
28|speak|1|0.010202692166035776
28|spoke|1|0.017215800576306377
28|spot|1|0.014627470927097723
28|squeal|2|0.057307375495277854
28|stand|7|0.04170421636349566
28|stars|2|0.012285580439965117
28|start|3|0.01680902741598382
28|stay|2|0.00842629623813615
28|steal|2|0.02361396910538755
28|steel|1|0.0183796696286683
28|steer|1|0.02422890898657698
28|stepford|1|0.028653687747638927
28|strangled|2|0.057307375495277854
28|strip|1|0.0183796696286683
28|strung|1|0.021640579337368324
28|such|1|0.009218654903485122
28|suck|6|0.09739057988253434
28|sucked|2|0.03960826045103007
28|sunday|1|0.019804130225515033
28|swat|1|0.028653687747638927
28|sweet|2|0.018437309806970243
28|sweets|1|0.028653687747638927
28|take|4|0.004712921510397308
28|takes|1|0.01395489086760635
28|taking|2|0.019715096615246126
28|tape|1|0.019804130225515033
28|tapes|1|0.02422890898657698
28|target|1|0.02422890898657698
28|taxman|1|0.028653687747638927
28|teetering|1|0.028653687747638927
28|teeth|1|0.009530112106544404
28|tell|1|0.0024114871389535907
28|tells|2|0.030758702928906173
28|ten|1|0.012280060676218165
28|that|5|0.0
28|thats|1|0.0031895837557651733
28|the|143|0.0
28|them|2|0.0076196777597450395
28|there|11|0.015866590380879973
28|therell|12|0.2376495627061804
28|theres|3|0.005154034376761837
28|these|1|0.00464366670913407
28|they|17|0.0129344938381328
28|thief|2|0.04845781797315396
28|thin|1|0.01095457270339114
28|this|6|0.0026732920252957437
28|thoughts|1|0.012791021815244432
28|thrown|1|0.019804130225515033
28|tie|2|0.034431601152612755
28|tied|2|0.021135137962089014
28|tight|1|0.011806984552693776
28|time|1|0.0006012541065565178
28|tiptoe|2|0.04845781797315396
28|to|38|0.0
28|toe|1|0.028653687747638927
28|tongue|3|0.03170270694313352
28|too|2|0.0038171620496278247
28|torn|1|0.017215800576306377
28|tracks|1|0.019804130225515033
28|tried|2|0.017843378870169034
28|trip|1|0.0183796696286683
28|try|1|0.0038098388798725197
28|turn|2|0.006617813950470785
28|turns|1|0.013346468196146464
28|twitch|1|0.021640579337368324
28|twitching|1|0.028653687747638927
28|two|4|0.0168525924762723
28|underground|1|0.017215800576306377
28|up|26|0.003772293420616835
28|us|3|0.0043272519220581744
28|used|1|0.006142790219982559
28|veins|1|0.0183796696286683
28|vice|1|0.021640579337368324
28|voice|1|0.009857548307623063
28|wait|1|0.005105333345482458
28|waiting|4|0.02311165361989532
28|walk|2|0.011915490389570188
28|walking|4|0.03943019323049225
28|walls|4|0.040810768664143106
28|want|5|0.004622718811316293
28|was|4|0.002091706661032109
28|wash|2|0.02361396910538755
28|wasnt|2|0.019060224213088808
28|watch|1|0.005105333345482458
28|waves|1|0.009857548307623063
28|waving|2|0.04845781797315396
28|way|3|0.004598899301169441
28|ways|2|0.017843378870169034
28|we|23|0.006751669827699158
28|wed|1|0.013346468196146464
28|wedding|2|0.0367593392573366
28|were|9|0.006847673208423246
28|weve|2|0.0138835649146715
28|what|2|0.0004377758961442469
28|when|5|0.0007254410424263145
28|where|8|0.006737388039084932
28|white|1|0.00694178245733575
28|who|2|0.0040120851144950734
28|why|6|0.018434700463054995
28|will|25|0.013073166631450682
28|wind|1|0.008921689435084517
28|window|1|0.007855281915156219
28|windowsill|1|0.02422890898657698
28|wipe|2|0.03960826045103007
28|wish|2|0.013464930270615244
28|witching|2|0.057307375495277854
28|with|13|0.0018861467103084176
28|wives|3|0.0594123906765451
28|wolf|2|0.032463526627511445
28|wont|3|0.0048744554095782565
28|world|3|0.012227582910912749
28|would|1|0.0026242937239139667
28|wrists|1|0.021640579337368324
28|wrong|2|0.011915490389570188
28|wrote|1|0.012791021815244432
28|x|1|0.028653687747638927
28|xray|1|0.028653687747638927
28|yeah|3|0.00956875126729552
28|yesterdays|2|0.057307375495277854
28|you|79|0.0
28|youd|1|0.007855281915156219
28|youll|2|0.007361745497271443
28|young|4|0.03943019323049225
28|your|21|0.0015147701721730685
28|youre|2|0.0015217051574273881
28|youve|1|0.003941464293120539
29|4|1|0.03196952450690284
29|a|62|0.0
29|abbey|2|0.09251047758523424
29|about|5|0.020315815548495687
29|afraid|24|0.3346579671273231
29|after|1|0.01120602025255628
29|again|1|0.0047741322064913825
29|ahead|12|0.24778036544959214
29|air|3|0.04051651993382661
29|airheads|2|0.09251047758523424
29|all|23|0.0026781548826379626
29|alone|5|0.026707606300114237
29|always|1|0.004063163109699138
29|am|4|0.0169454394744159
29|amazing|1|0.039112381649759984
29|an|9|0.02227181232994915
29|and|53|0.0
29|angeles|2|0.06986815614636059
29|angels|2|0.05240540727012562
29|anna|1|0.039112381649759984
29|another|8|0.0659317334902306
29|anybody|8|0.18890333882994773
29|anymore|3|0.047738698232631695
29|anyone|1|0.013505506644608868
29|anyones|7|0.2445385465122621
29|anything|3|0.03361806075766884
29|anyway|2|0.043090025890415724
29|anywhere|3|0.061945091362398036
29|apart|1|0.015912899410877233
29|are|12|0.010129836544141214
29|arisin|3|0.13876571637785137
29|arms|3|0.028852508871887814
29|army|1|0.039112381649759984
29|as|1|0.0021843459251720387
29|asleep|3|0.05504663218624027
29|aswimmin|3|0.13876571637785137
29|at|5|0.004220765226725505
29|awesome|1|0.034934078073180296
29|bathing|2|0.07822476329951997
29|be|30|0.007026414668072017
29|been|4|0.012323980331655549
29|bees|2|0.06986815614636059
29|bein|6|0.27753143275570274
29|believe|3|0.020403674462343962
29|belong|1|0.021545012945207862
29|best|8|0.0701603381441607
29|better|1|0.005537812234466468
29|between|3|0.03361806075766884
29|bitter|1|0.02620270363506281
29|black|3|0.026310126804060262
29|blackberry|1|0.04625523879261712
29|bleed|6|0.1416775041224608
29|blood|8|0.0769400236583675
29|blue|1|0.009327203068029182
29|bodies|2|0.03669775479082685
29|body|1|0.01120602025255628
29|bone|3|0.0708387520612304
29|bones|2|0.03536762044237711
29|brains|4|0.12787809802761135
29|branches|1|0.034934078073180296
29|bravin|2|0.09251047758523424
29|break|7|0.061390295876140616
29|breath|3|0.03804200813197083
29|built|1|0.021545012945207862
29|but|13|0.007745772188852052
29|buzz|7|0.2445385465122621
29|cake|2|0.05240540727012562
29|came|1|0.01120602025255628
29|can|3|0.0021577285632744217
29|cant|1|0.0016271851251629444
29|car|2|0.02383397869869705
29|care|2|0.026169674874166757
29|carried|2|0.05240540727012562
29|cathedral|2|0.07822476329951997
29|cause|21|0.07136001464495965
29|chandeliers|1|0.04625523879261712
29|change|1|0.009916218497971845
29|city|9|0.10725290414413671
29|close|1|0.011555374541705897
29|coast|2|0.059340076229700514
29|coffee|1|0.020648363787466012
29|college|1|0.039112381649759984
29|colors|1|0.024826667364045697
29|come|3|0.00529103015293965
29|comfortable|1|0.03196952450690284
29|comin|8|0.20962162908050247
29|coming|2|0.014055433351953186
29|commiseration|1|0.04625523879261712
29|company|8|0.22232976744258523
29|confident|1|0.04625523879261712
29|corrections|2|0.09251047758523424
29|could|1|0.0021843459251720387
29|cousins|1|0.04625523879261712
29|cover|3|0.057179539476617004
29|cries|2|0.04965333472809139
29|cry|6|0.0542691456573192
29|crybaby|6|0.27753143275570274
29|day|2|0.008126326219398275
29|dead|1|0.007738685772768838
29|defend|1|0.029670038114850257
29|delicate|1|0.039112381649759984
29|desperate|4|0.11116488372129261
29|didnt|15|0.16302183434780598
29|die|4|0.03508016907208035
29|dinner|1|0.027791220930323154
29|disappoint|1|0.04625523879261712
29|dizzy|1|0.03196952450690284
29|do|6|0.005064918272070607
29|does|1|0.0090448576095532
29|dont|44|0.020850498374733052
29|doo|66|2.1099886174555875
29|down|5|0.006141167242474816
29|dreams|3|0.039254512311250135
29|drive|2|0.03294012042177265
29|drugs|6|0.15721622181037687
29|dyin|1|0.03196952450690284
29|eat|5|0.08235030105443163
29|else|7|0.07607685602897613
29|em|1|0.01488154291562598
29|england|4|0.11868015245940103
29|enjoyin|6|0.27753143275570274
29|enough|2|0.014055433351953186
29|entertain|3|0.11733714494927995
29|even|6|0.04355579195696145
29|ever|2|0.012300336955016993
29|everybody|3|0.04464462874687795
29|everyone|8|0.0843276246266513
29|everyones|1|0.02620270363506281
29|everything|18|0.14834640035301883
29|evil|4|0.09010872388797243
29|explain|5|0.11263590485996555
29|eyes|1|0.0017636767176465499
29|fair|1|0.023612917353743466
29|faith|1|0.024826667364045697
29|fall|2|0.011075624468932937
29|fallin|2|0.059340076229700514
29|family|1|0.020648363787466012
29|famous|2|0.04965333472809139
29|far|3|0.021083150027929782
29|feel|1|0.0019020004666960564
29|feeling|4|0.03508016907208035
29|fevers|1|0.04625523879261712
29|field|1|0.02252718097199311
29|fight|6|0.06933224725023539
29|figured|1|0.03196952450690284
29|find|6|0.0275504321486424
29|fire|6|0.06134311335462618
29|flood|6|0.17802022868910153
29|floors|2|0.06986815614636059
29|flowers|2|0.041296727574932024
29|flu|1|0.04625523879261712
29|follow|2|0.02976308583125196
29|foot|2|0.05240540727012562
29|for|23|0.01089912415042864
29|forever|1|0.013505506644608868
29|forgiven|3|0.11733714494927995
29|found|1|0.010540953078331413
29|fountain|1|0.03196952450690284
29|friends|5|0.03748102415229643
29|from|4|0.0033766121813804044
29|gave|5|0.06145878317153318
29|geeks|4|0.1850209551704685
29|get|9|0.017118004200264506
29|gets|2|0.028804311604701437
29|getting|2|0.017540084536040175
29|ghost|11|0.20183765134954768
29|girl|1|0.012291756634306636
29|girls|7|0.09760857374546925
29|give|1|0.006362649501751726
29|go|16|0.02603496200260711
29|god|2|0.026169674874166757
29|goes|1|0.011555374541705897
29|gone|1|0.005341521260022847
29|got|8|0.015216003733568451
29|guess|1|0.01488154291562598
29|had|2|0.007785658477193021
29|hand|1|0.007987010188202243
29|hangin|1|0.034934078073180296
29|happy|1|0.013944081963638463
29|harder|2|0.05240540727012562
29|have|7|0.0076902668039517735
29|head|5|0.02868957460696079
29|headphones|1|0.039112381649759984
29|heart|6|0.0275504321486424
29|heels|1|0.02620270363506281
29|help|1|0.011555374541705897
29|history|1|0.020648363787466012
29|hold|1|0.005737914921392158
29|hole|3|0.06463503883562359
29|hollywood|1|0.03196952450690284
29|home|6|0.024378978658194828
29|honey|2|0.03411815128165798
29|hood|2|0.059340076229700514
29|house|12|0.13866449450047078
29|how|2|0.005245842488403266
29|hurt|2|0.031825798821754465
29|hyper|3|0.13876571637785137
29|i|120|0.0
29|ice|1|0.019823526520180754
29|id|4|0.027204899283125278
29|if|2|0.0019411918297396148
29|ill|11|0.019400443894112048
29|im|47|0.01660734131730068
29|in|59|0.0
29|inside|3|0.01845050543252549
29|into|2|0.004949291628877589
29|invented|1|0.04625523879261712
29|invited|1|0.03196952450690284
29|it|27|0.006323773201264816
29|itll|1|0.023612917353743466
29|its|26|0.012320749039614986
29|ive|1|0.0027733613551147026
29|just|2|0.0014384857088496144
29|kicks|4|0.11116488372129261
29|kid|4|0.08618005178083145
29|kids|1|0.013084837437083378
29|kill|1|0.01488154291562598
29|kills|2|0.06986815614636059
29|know|6|0.002120086125612853
29|lane|2|0.06393904901380568
29|laugh|2|0.030768647658271933
29|lay|4|0.05952617166250392
29|leave|14|0.06683785089087936
29|led|6|0.16674732558193892
29|lemonworld|8|0.370041910340937
29|less|1|0.018348877395413424
29|let|1|0.002622921244201633
29|liar|1|0.034934078073180296
29|life|2|0.010297798982898988
29|lift|2|0.05240540727012562
29|lightning|1|0.023612917353743466
29|like|4|0.000936855289076269
29|line|1|0.008241466686278825
29|little|2|0.009919624534881974
29|live|12|0.08161469784937585
29|livin|1|0.034934078073180296
29|london|4|0.09930666945618279
29|lonely|4|0.05072267750929444
29|los|2|0.06393904901380568
29|lose|4|0.04347248915941493
29|losin|3|0.1048022342195409
29|lost|4|0.030954743091075352
29|love|24|0.029477602763879118
29|lovin|1|0.039112381649759984
29|loving|2|0.04722583470748693
29|make|10|0.032383258424138806
29|makes|7|0.08604229644014647
29|man|5|0.0340061241039066
29|manhattan|1|0.029670038114850257
29|married|2|0.07822476329951997
29|me|17|0.0
29|mean|2|0.0180897152191064
29|means|6|0.13516308583195866
29|meet|1|0.014402155802350719
29|middle|2|0.03964705304036151
29|milk|2|0.04722583470748693
29|minor|2|0.07822476329951997
29|miserable|1|0.039112381649759984
29|missing|1|0.019059846492205667
29|money|12|0.17282586962820864
29|month|1|0.034934078073180296
29|more|2|0.007120764392378305
29|mouth|1|0.01268066937732361
29|movie|1|0.02252718097199311
29|much|1|0.006362649501751726
29|must|6|0.0892892574937559
29|my|40|0.004657660665457326
29|name|1|0.010868122289853732
29|need|2|0.00847271973720795
29|never|9|0.009887485890795135
29|new|4|0.02998481932183714
29|night|10|0.03398095935474269
29|no|18|0.010724915338410532
29|not|15|0.008937429448675442
29|nothin|2|0.06986815614636059
29|nothing|3|0.014322396619474148
29|now|7|0.0050346999809736505
29|nuns|4|0.13973631229272118
29|ocean|9|0.15915429199069697
29|of|41|0.0
29|oh|3|0.006126618687565297
29|ohio|4|0.1850209551704685
29|old|1|0.008770042268020087
29|on|26|0.0060895593789957484
29|ones|2|0.023110749083411795
29|only|3|0.011175795440989771
29|or|2|0.006796191870948539
29|orange|1|0.027791220930323154
29|our|13|0.034097976174621236
29|ourselves|8|0.1467910191633074
29|out|13|0.009350157107522494
29|oven|1|0.03196952450690284
29|over|10|0.03398095935474269
29|overseas|1|0.04625523879261712
29|owe|8|0.18890333882994773
29|panics|1|0.04625523879261712
29|party|1|0.019059846492205667
29|pill|1|0.039112381649759984
29|play|4|0.04216381231332565
29|pretty|1|0.014402155802350719
29|pricey|1|0.04625523879261712
29|priests|4|0.1850209551704685
29|prince|1|0.03196952450690284
29|put|6|0.04792206112921346
29|quiet|7|0.09760857374546925
29|rabbit|1|0.027791220930323154
29|radio|2|0.04722583470748693
29|rag|3|0.1048022342195409
29|rain|2|0.021736244579707464
29|rains|2|0.07822476329951997
29|reason|1|0.015384323829135967
29|red|5|0.048087514786479685
29|remember|3|0.023216057318306515
29|right|2|0.007120764392378305
29|river|2|0.03294012042177265
29|romantic|1|0.03196952450690284
29|run|5|0.0328980206888843
29|runaway|8|0.27947262458544236
29|runner|4|0.15644952659903993
29|said|6|0.029758873604645922
29|saintly|2|0.09251047758523424
29|same|1|0.008241466686278825
29|savin|2|0.09251047758523424
29|saw|1|0.009617502957295937
29|say|2|0.004949291628877589
29|see|3|0.0025324591360353036
29|send|4|0.09445166941497386
29|sentimental|1|0.034934078073180296
29|set|3|0.0326043668695612
29|settle|1|0.027791220930323154
29|shine|3|0.05504663218624027
29|shiny|1|0.03196952450690284
29|shirt|2|0.06393904901380568
29|shirts|3|0.1048022342195409
29|shitty|1|0.039112381649759984
29|shivered|2|0.09251047758523424
29|shoes|1|0.020648363787466012
29|should|2|0.013602449641562639
29|shoulders|2|0.04722583470748693
29|sideshow|1|0.04625523879261712
29|silver|12|0.1976407225306359
29|sing|2|0.02383397869869705
29|singin|2|0.06393904901380568
29|sink|1|0.019059846492205667
29|sinners|8|0.31289905319807987
29|sister|8|0.22232976744258523
29|sit|4|0.04347248915941493
29|sky|1|0.009916218497971845
29|sleep|1|0.008502365800743924
29|small|1|0.015912899410877233
29|so|3|0.0014216248891863444
29|somebody|4|0.0733955095816537
29|someone|4|0.04216381231332565
29|someones|1|0.023612917353743466
29|somethin|1|0.03196952450690284
29|something|1|0.004959812267440987
29|somewhere|5|0.08235030105443163
29|sorrow|5|0.1598476225345142
29|sorrows|2|0.07822476329951997
29|sort|9|0.28772572056212553
29|soul|50|0.8841905110594277
29|souls|4|0.11116488372129261
29|southern|4|0.15644952659903993
29|spiders|6|0.2096044684390818
29|stand|2|0.019235005914591874
29|starspangled|1|0.04625523879261712
29|stay|10|0.0680122482078132
29|stayed|1|0.024826667364045697
29|still|8|0.027184767483794156
29|storm|1|0.018348877395413424
29|straight|2|0.041296727574932024
29|string|8|0.18890333882994773
29|stuck|2|0.041296727574932024
29|stuff|1|0.02620270363506281
29|suck|1|0.02620270363506281
29|suits|2|0.06986815614636059
29|summer|4|0.061537295316543866
29|sun|2|0.013602449641562639
29|surprisin|3|0.13876571637785137
29|swallow|1|0.023612917353743466
29|swallowin|1|0.04625523879261712
29|swallowing|11|0.3263704192633528
29|swans|3|0.11733714494927995
29|swarm|2|0.07822476329951997
29|swarms|1|0.039112381649759984
29|swim|1|0.023612917353743466
29|sympathy|3|0.0708387520612304
29|table|1|0.019823526520180754
29|take|3|0.00570600140008817
29|takes|9|0.20274462874793797
